,score,content,thumbsUpCount,replyContent
1620,1,"Terrible app terrible bank : Everyone should read the 5 star reviews. Many of them are 5 stars but details the app as terrible. Don’t be fooled by the 5 star ratings.

A fundamental job of the app is OneToken.

If you exit the app without logging out and you request a one token authentication - once you press the notification instead of being able to authorise the transaction you are greeted with a notice telling you you have been logged out instead.

This bug has been present since 2000 (and god knows how long before that). Such a fundamental bug that disables a key function of the app and it not being fixed shows you their properties.

Meanwhile they are overzealous about warning you of scams - you can’t disable the notices even though you’ve read it over and over. There is a fundamental disrespect for the customer in this regard. We are not all fools.",0,
1621,5,Very lag and takes long time to load : Don’t know what happen to the apps… nowadays it takes quite a long time to load the apps and got kick out frm the apps a few time… it’s quite frustrating especially when I’m using the QR scan to make payment or withdraw money… I’m like holding up the Q…,0,
1622,5,"OCBC Pay Anyone apps merge with OCBC Digital : OCBC Digital apps is perfect.

Would like to suggest highly negative rating and unpopular “ OCBC Pay Anyone “ apps to be scrapped and that function should be included in the “OCBC Digital ” apps. 

This will more appropriate to use only one single Apps as “Digital “ rather than two separate apps way more than unprofessional and unproductive.",0,
1623,4,"Error : App’s great. But recently am not able to log in to check bank balance, etc. Error message kept asking to check internet connection. But the same problem kept recurring regardless on data or wifi. But able to make transfers from the quick click option on the main page though. Pls advise :)",0,
1624,1,"app loads slowly : this app loads EXTREMELY slowly. sometimes it doesn’t even load the login page for me, and i am unable to login and use paynow or any features. this does not correspond with my internet connection or maintenance periods, since even when i have stellar wifi and am using the app on non-maintenance periods, the app still runs slow when it is supposed to work fine. how can i use this app if i cannot even rely on it to login? please optimise your app ocbc!!! users need to be able to login properly to even use your app!",0,
1625,1,"Every page takes at least half a min to load after updating to 14.4 : As per title. After asking for face ID it just keeps spinning for about half a minute, then showed a blank screen for half a minute before showing the summary page. Make a transfer to my own account and takes another half a minute, then suddenly tells me the internet appears offline. Transferring to my goals take more than half a minute each. The app takes so long to do everything it's practically not usable.",0,
1626,5,"Transaction thru credit card counted twice : Currently the transaction happened thru credit card was counted twice in the money insight. All the transactions are already reflected in the details and the credit card bills are also counted again, pls look into this.",0,
1627,5,"Redemption of SSB : There is no option to redeem the bond amount via mobile app unlike the UOB mobile app, it can be done on the go(anytime, anywhere). The current option to redeem SSB is to do it at the physical ATM machine which I feel is really inconvenience.  Please improve in this aspect for the convenience of all OCBC users like myself. Thank you.",0,
1628,5,"Phone gets extremely hot : I am using iOS 14.4. Whenever I went to check transactions on this app, the phone gets super hot within a minute and battery drained 3% in just less than 2 mins of usage. Please fix this as I am not intending to purchase a new iPhone just because of this heat issue.",0,
1629,5,"Best User Interface Design : The title says it all. Every bank app can probably perform the same tasks, but the OCBC app does it in a simple and intuitive manner. You will probably not switch your bank because of an app, but if you already have an OCBC account, please consider using the app. It is great. Thank you.",0,
1630,4,Getting slower and hang more often : Have been using the apps for many years.. the initial response is still quite good.. but lately the app always kick me out saying idle for too long which I pause using only for less than 1 min to look at the notification from my phone after I completed an operation in the app.,0,
1631,5,"screen and phone freeze : The screen and phone will freeze sometimes when using the app. Cannot do anything for a good 60 seconds. Need to keep trying to do a forced reboot of the phone before the phone re-boots.
Assessing Other banks app do not have these problems ..",0,
1632,5,"Can’t load in : App getting longer or cannot load in at all.
Cannot do fund transfer sometimes or many times finished fund transfer then cannot check balance in account. Last time never like this. Why this app getting lousier??",0,
1633,5,App loading is comparatively slower than other apps. : This problem is made worse when it’s lunch hour rush and I need to make payment via it’s scan and pay function. The loading time makes it look like I’m using a dinosaur phone.,0,
1634,3,"Updates with worse features : The app is laggy, and now the comment box for
Transfer - you tried to make it fancy, but it is so user unfriendly. I can’t reject suggested auto fill- and it includes a special character which you do not accept. I tried to shift the cursor to the special character to delete but could not be done. Please don’t be fancy if that means basic functions removed.",0,
1635,5,"Is OCBC onetoken down? : I have been using the OCBC app on my mobile phone and today when I tried to login, it prompted that onetoken has to be reactivated on my device and proceeded to attempt to load. Then I kept getting the same message that the service is unavailable. For the whole day????",0,
1636,3,"Latest update is missing a few creature comforts : It’s no longer possible (or I’m missing a trick) to add comments via copy and paste for things like reference numbers. Would be nice have this feature reinstated again. 

Does what it says on the tin but I still find the best user experience to be with DBS mobile app! Would be nice to see OCBC step up to the plate in a more meaningful way other than just looking nice(r)",0,
1637,5,"App always hangs with white screen : The app always freezes with a white screen when I put it in background. Also, was trying to check on my credit card details when it became white screen again.",0,
1638,2,"The only local bank app that can’t even get the basic right : When their web site login triggers a 2nd factor authentication, the app can’t proceed by presenting a “time out” error. No other local bank apps has this problem. 

I tried to use it to pay my bill via AXS app, and again the same time out problem. Now I am stuck and unable to pay my bill. 

I really wonder what kind of testing was before they released it.",0,
1639,5,User friendly : Managed to activate onetoken on new device smoothly. UI is straightforward to use and can get a glance of everything at summary view. Can improve on loading speed as sometimes loading of details may take a bit of time.,0,
1640,1,"App doesn’t load most of the time : It’s been quite often the app doesn’t work be it using 4G or my home wifi at full strength. It will try to login and display internet connection isn’t good error which is definitely a generic error as I am using home wifi 

It’s frustrating and I suspect the app is unable to handle multiple login requests at the same . You want reliability in app and I like to add all the fancy pictures and UI doesn’t help in any way for me to want to use the app. 

 please check.",0,
1641,4,WHAT? To use physical token again? : What a joke. The OneToken doesn’t work. So I reinstalled the app after trying unsuccessfully no less than 9 times to re-activate my one token. Now it’s asking me to use the physical token that I stopped using more than a year ago. The battery is dead. The account access is dead. The App is dead! What a bunch of losers trying to be hip and digital. Gosh!,0,
1642,3,"Broken payment confirmations after last update : I used to pay my SP bills via their app using linked OCBC credit card. Payment confirmation was received by sms. Now after the recent update’s confirmation is done via app push.
As a result, payment transactions are never complete and displayed as in progress forever.
Please test integrations carefully before introducing such braking changes.",0,
1643,1,Disappointed : It takes FIVE days to get a response which is a little too late when we need to apply for a time-based promo. Rates are not updated in real time. This is NOT acceptable. How to trust if I’m getting best rates when I use online application?  Is it so hard to just pick up the phone and give me a call instead of ding donging messages and hiding behind this App if you simply cannot get what I had raised. Poor service level. Up to 4-5 messages now - I don’t have the time to do this with you OCBC ! My time is PRECIOUS.,0,
1644,5,"The application makes Islamic Accounts : The ease for the use of the digital world. OCBC makes Islamic Banking and finance easier than ever before. It battles the munafiq state and In Sha Allah better the lives of everyday Singaporean, Malaysian,Indonesian,Modern day Burma. And most and foremost Vietnam and Greater China for greater days ahead. Warmest regards Encik Muhammad Afiq Bin Mohd Arshad Bin Ibrahim Bin Abdullah / Mr Keling Long Le
Love for the sake of Allah SWT and Rasulullah SAW. In Sha Allah.",0,
1645,1,"Annoying messages : For a bank that claims to have great CX and human interaction, they are not very humanize. Can the app stop asking me to activate the money lock? Who the hell use moneylock in a bank?? If people has that much money to lock it away, they will put it in a secret vault, not in a digital money “lock”. Give customers to disable these messages. I don’t need the feature now, I probably won’t need the feature 5 mins later. Also, there is a negative review with negative words but a 5 stars? Obvious a fake review",0,
1646,1,"App extremely slow on mobile data. : Reset the phone, changed telco. Singtel, M1 & MyRepublic all unable to login most of the time. Only home wifi works. Tried two different phone issue persist. 

Scam alert feature should be able to turn off after few reminders or have the option to manually turn off. The app is already not loading properly on mobile data, the scam alert feature makes it worst. Overall crap experience on OCBC app. POSB/DBS is much more smoother.",0,
1647,5,"Seamless but buggy one token authorisation : One token has big defect that if old device is not available or old device can’t update to latest app version, you can’t do any transactions on other device! Will consider other banks due to this troublesome design",0,
1648,1,"excessive scam alert in login : Displaying the scam alert on EVERY login serves no good than to waste ~5seconds of our lives per login.
How many times will the user need to acknowledge the message before they can learn?
Will they recall better on the tenth times than the first?
Everyone will just scroll straight to the checkbox and get it over with.
Worst is when you have a new notice, and the hardened users will just treat it like the previous one, and skip ahead.

Perhaps a short quiz after the alert will be more productive, or even just showing it only on the nth login is will be sufficient as a reminder.

I’ve always love your app, but this is beyond stupid.
Do follow the best practices and provide an option to skip it on subsequent login.

I’ll move to another bank if this continues on the next app update.",0,
1649,5,"Fantastic UIUX : Kudos to the OCBC digital team for your most excellent banking app. User experience is top notch and your feature rich suite of services obviates the need for analog banking. A suggestion - if you could enable card loyalty point redemptions on your app, that would be amazing. Thanks and well done.",0,
1650,1,"IF THIS IS MY PERSONAL ACCOUNT, DO NOT ANYHOW LOCKED MY ACCOUNT : Ocbc called me i lock out from my login page. To check whether the transaction is fraud or not. You can simply locked my account and i have to wait for 12hours. Now is more then 12 hours and I can’t even login to my account!!! Now i’ve tried to login many times cannot login. Expect me to go down to branch, expect me to have my token. I have bedridden father at home. This is such a hassle for me!!! THE WORST BANK EVER! Since i have to rate i give it 1 star. Prolly 0 is what i wanted to give",0,
1651,2,"Too many good-to-haves without fulfilling basics : Many features, too many such that it can be difficult out to navigate around. Core functionalities like finding out credit card transactions are hard to find. Very slow rendering of pages relative to other mobile banking apps. Not a good user experience, in summary the slow and unintuitive navigation makes it an app that requires much patience to use",0,
1652,3,Improvements needed : There is no option to add/delete credit cards in the Pay Bills section. And the shortcut buttons should reflect what the user used most. The Pay Bills icon appear on the starting page but not after login. User needs to tap 4 times to get to Pay Credit Card subsection. And there’s no customer feedback link in the app... which is unusual.,0,
1653,3,"Push notification all gone : My one token is unable to send push notifications (no notification at all even when i opened the app manually)  and resulted in me unable to pay for some online stuff. The reminder on bill payment is also gone, causing a late fee which cannot be waived after the update of app.",0,
1654,3,"Problem with using VoiceOver : Using VoiceOver. Under the investment sub menu, I used to able to see the different investment options under the investment sub menu. However, now voice over can only tell me for different options as sub menu items. So there is no way for me to tell what is the investment options in the particular sub menu",0,
1655,2,"User experience : The ocbc app had been updated in terms of colour scheme and layout. The good thing is that there are more icons/graphics, however the colour of like grey against white makes it difficult for readers with poor eyesight. I also noticed the fonts become smaller..
If we are encouraging more users to use the app, pls make the option of fonts available and contrast of fonts with background more obvious. Thank you.",0,
1656,1,"OCBC post saga too many problems : First is getting password is so troublesome and need access key - these measures are just too much.

Recently went backwards by removing ability to put comments or manual notes and only allow preset notes - I used to use OCBC and the app to make transfers and I need to make notes that appear per line transaction which doesn’t appear now really one step forward 10 steps back

Pls do landscape study with Uob/DBS / Standard Chartered that are faring much better",0,
1657,5,Cannot use anymore : After an update 2 days ago i cant even open the app anymore. Keeps showing the message “retrieving ocbc onetoken” over and over but i cant access my account!! This is very troublesome and is disappointing!!,0,
1658,1,"Practically unusable on iPhoneSE 1st gen : For many tasks, the app now shows a warning screen to warn about scams. This screen is NOT scrollable, and take up the entire screen on an iPhoneSE 1st gen, with only the very few pixels of the top of the dismiss button showing which is nearly impossible to press. This blocks some important functionalities of the app. 

Very bad user experience with this warning screen implementation. The rest of the app, while somewhat sluggish, are still usable on these smaller devices.",0,
1659,5,"Best local banking app so far to date ! : OCBC banking app is not only user-friendly, it’s safe , simple & easy to use , it’s so much better when comparing to the other local banking apps , keep up the good work , keep improving on it & stay on top of yr competitors!",0,
1660,5,"APP KEEP HAVING TECHNICAL ISSUE : app was already worst in the first place now even worst. uninstall and install multiple times not working!!!

my phone become extremely hot whenever i launch in the ocbc app and batt will start to drain!! 

im not the only person encountering this issue",0,
1661,1,"Worst, unreliable banking app : The number of times this application has failed me is really frustrating. First, the fact that I had to wait for 20 mins just to get a OTP pin so I can scan and pay for my food is already frustrating enough. Infuriating as it is, the numerous attempts I tried again was already making my blood boil. Disappointingly enough I ended up not being able to purchase anything. This is the WORST application ever, UNRELIABLE and I’ve had enough of this.",0,
1662,2,"Issues with how fast transactions load in : Am I the only one whos transactions load in super slowly?? Like for example i would purchase something in an online game on my phone, and it literally takes days or weeks for the transaction to load in. I don't see a refresh function on the app so I don't know what to do... The only thing that loads in fast is deposits when I go to the bank machine..",0,
1663,5,"Unable to use the app : Every time I try using the app, it would say temporarily unavailable. Please check your internet connection and relaunch the app. Did that, did not solve the issue. Reinstalling also doesn't work.",0,
1664,2,"See Full Details option for Credit Cards not working : Hi OCBC Dev team, the functionality for showing the full details for credit cards got broken in the recent versions and transactions are not named. Pressing on the “show full details” option does not work for showing the named cards’ transactions. This makes it hard to check for unauthorised use. iOS 16.7.2 , on most recent ver. 18.8 of the app. Thanks.",0,
1665,1,"Bring back option to include details about the payments made on the app : I see that after the app update, the feature that allows users to include small notes about their paynow payments is gone. Kindly bring back this feature so that it is easier for customers to validate each outflow of cash. In making changes, pls don’t make it harder for customers to check their account transactions by dropping payment details.",0,
1666,1,App just gets more and more unstable : Yesterday I can scan QR to pay now and today can’t even scan. It’s really embarrassing to hog queue when it’s suppose to work. Even the basic functions to view accounts gets stuck with blank screen need to restart a few times the app to get it to work. Just horrible to the point I am thinking to close off OCBC account as it worries me if I will be able to get money out one day when the app just breaks,0,
1667,1,"App not accessible : I have not been able to login to ocbc app lately. I use iphone ios 12, and after the app loads and opens all i see is the ocbc logo in the page as if it is going to load the page. But, nothing happens after that point; not even like it is hung; just that page. I don’t know what is the issue. Haven’t been able to login to my online banking for a while now as if i do so from the laptop too it asks for app otp or app aunthentication!",0,
1668,5,Improve sharing image : It is best if you could improve by sharing image after done the PayNow or bank transfer instead of we have to screenshot the whole image rather than just sharing the texts that we have transferred the payment. Like how Uob does.,0,
1669,5,Change of transfer limit : Restrictive and slow. Unable to transfer to my related accounts even after daily limit has been activated. Lousy,0,
1670,1,"onboarding process have to be relooked : new joiner trying to open an account. cannot access banking on website and app because the process has many tokens, pins, and card numbers to be consumed, all for different purposes. Activating a pin for online banking got logged out. Help line redirected to bot, which redirects to online form which said cannot log which directs to bot again. stuck and no help. waste of time, please help me close my account  thanks",0,
1671,5,"Superb service : Amazing fast service by OCBC Tampines branch. Went to branch to open account at 11:00, got number at 11:10 and by 12:00 noon the account was opened also they gave me physical debit card and internet banking activated. Thank you OCBC for the speedy and hassle free process.",0,
1672,3,Can’t hide account balance when open this app for pay now : If you are taking away OCBC anyone app and want us to use OCBC digital then please let us hide our bank acc financial info…or at least let us go straight to scan to pay instead of show my account balance another info when open this app.,0,
1673,3,"Cannot paste when trying to add message on the transfer : Ever since the app got upgraded to the new ui, i cannot paste text on the Add Message field when trying to do a transfer. Pls fix this as sometimes we need to add account numbers in the comments especially when transferring to robos or other trading apps",0,
1674,1,"The App from time to time will have issue and so lagging in the old phone. : The App was so lagging on old phone where other Bank app can work smoothly on old phone. 
Some time have keep error and have to uninstall and reinstall, and I have to login to PC for transactions...
OCBC as a large cooperation, I am really disappointed of their standard to have such software development to design the app which have caused so many issue and so lagging in the old phone.",0,
1675,2,"App keeps on crashing : The app used to be great, I was able to easily check my balance etc. However, its been almost a month and I couldnt access it. It kept on saying I have internet problems even though I do not. Tried to install & uninstall the app multiple times but to no avail. Please fix this issue, I see other users experiencing the same thing as well.",0,
1676,1,"OneToken is bad : Cant manage to log in on new device after changing phone, found out its bc this onetoken thing can only be activated on one device. Cant figure out how to deactivate it / reactivate on new device. When i clicked on “manage onetoken” on the app, no actions could be taken. Called bank a few times too but always busy. Server on application also always states that its unavailable, always asking me to try again later....",0,
1677,5,Can’t even download : I tried downloading the app since two hours ago and it is not able to be downloaded. Ridiculous when I can download other apps.,0,
1678,1,"Getting bad to worst : Is there a new IT team? App performance getting from bad to worst! OCBC app to be good many years ago but lately it has been so buggy and problematic. In terms of intuitiveness, responsiveness and logic of app design, other banks are surpassing OCBC. Do the team even test the app out whenever they roll out something new? I’m writing this review with frustration now as the OneToken is not working and I basically cannot perform any banking as the web version requires OneToken too. This is horrendous for a highly digital era.",0,
1679,1,"Catastrophic failure of app : Mobile and online banking all depend on the one token, creating a single point of failure. This failure has been total, tantamount to the bank closing down for a few days, locking out access to our funds without providing an alternative. 

By denying access to all banking functions, money has been locked up without the customer’s permission, the bank has failed at the very basic premise of being a bank.

How will anyone ever trust that the online banking platform again? 

That’s without considering all the people who were inconvenienced, even embarrassed when they had to explain to others why they could not send the money cos “the bank app failed”. 

Yah right... 

So the only question left now is how will you make this right?",0,
1680,4,"Occasional crash/ slow loading : Kindly see to this matter ^ sometimes it takes really long for me to launch the app, and I need to retry multiple times. There are times the app crashes too. Please make the customer experience more seamless!",0,
1681,5,Changing phone : Just to share. Recently I’ve upgraded my iPhone. Unable to login to my account even when I’m using the browser. So I try to delete the app & re-downloaded it & now I’m able to login. Smooth transaction so far.,0,
1682,5,Login unavailable : Recently can’t login to homepage. Keep hang on the login page or turn white blank page. Tried many days but still the same issue.,0,
1683,3,"Better UI please, waiting for next update : It would be fantastic if the recents tab under Paynow have the option to instantly delete recent payees. 

It is so annoying to have a big list of recent payees just there, I hate it when there is something I can’t clear. 

Please do look into this, thanks",0,
1684,4,Haven’t been able to open it for years! : Not sure when it started but it doesn’t work and hasn’t for years now. Even when I update it. I try to press abt button and it does to a completely blank white screen.,0,
1685,5,Issue logging in : The app keeps crashing every time after I login. This has been happening for the past few days. Is there a maintenance or something?,0,
1686,3,"Unstable connection : The functions of the app are very comprehensive. However, there have been many occasions where the loading takes quite a while and it eventually logs out. I hope this can be improved to provide a better user experience. The convenience is great!",0,
1687,5,Same problem. Lousy app cannot use on new phone : Freaking frustrating experience. Up to now I can use the app on my new phone bcoz the otp cannot be generated via the new phone. The button isn’t working. Same as the above user,0,
1688,4,Missing feature : May I suggest to put back display of the day of the week like before when setting a future date for bill payment/transfer as we may want to avoid weekends.,0,
1689,3,"Updated but can’t open? : I just bought iPhone 14 pro max and the ocbc app is updated to latest update, yet when I open the app, it says pls use the latest version of the app, when click ok, brings me to App Store which shows its updated to latest version but still can’t open!",0,
1690,5,Can’t launch the app : The app has been crashing since last week and there’s basically nothing I can do to transfer my funds via the app. I can’t even login,0,
1691,1,"Poor reliability : Despite updates and bug fixes, the OCBC app leaves much to be desired. Simple reliability is not in-built - many app crashes and disability to launch. A half-baked banking app that heats up my phone to temperatures akin to the surface of the sun - why? I don’t even think the developers know. OCBC, follow the lead of the other banks and put investment in your mobile app. It’s the time of digital banking so get your act together or lose your customers.",0,
1692,5,"IOS LOG IN : since yesterday l, I cannot access my online banking... the ocbc application is not working and not logging into my account.
Causing so much trouble as I cannot access  my funds to online transaction",0,
1693,5,App keeps hanging : App keeps hanging like 5 out of 10 times that I open it. I have accounts with DBS and UOB and none of their apps hang like OCBC... DBS app use to have this problem but I guess they’d fixed it. Please do something about it asap,0,
1694,1,Worst banking app : The OCBC bank app is the worst banking app I have ever used. It keeps getting stuck as soon as I enter it every day. It is not smooth at all. I can’t get out of the interface after waiting for a few minutes. It just keeps going around and around and I don’t know what to do! Can you put your heart into making your app? The bank is so big but so poor that the app is not willing to upgrade,0,
1695,2,Poor UI and experience : So many clicks to get a transfer or payment done. No favourites or shortcuts to make regular payments/ transfer easier. Have my feedback through phone and it was useless. Words are too small.  You can see where their focus is when new updates keep adding new bloat but not actual improvements.,0,
1696,2,"Extremely buggy : Poorly designed and buggy app. I don’t understand why I have to scan my Face ID twice, once just for opening the app, and another time via singpass. Seems like the first scan is unnecessary as it doesn’t do anything. Lately, I can’t even log in, as the first Face ID scan will revert me back to the login page in a never ending loop.",0,
1697,5,"Worst apps ever : When internet is not strong, it will appear detected new device and required to activate one token again and again. No one going to improve this. I’m so disappointed on OCBC apps developers.",0,
1698,1,"One token issue : Change new phone, and prompted on new phone by app. It was asked to reactivate and I did however the app has keep detecting new phone and wanted me reactivate One token which caused alot of inconvenience. Not sure is it because I’m using physical sim and esim at the same time so whenever simcard switch on and off it trigger this issue. I did not face any issue with other bank tho. Please get the IT team to solve this issue asap.",0,
1699,4,Change transfer limit : Cannot find where to change the transfer limit to other account.  Only can change paynow limit ..,0,
1700,1,Customer service : I’m just curious is there only 1 person working in the customer service sector in ocbc or what? I called for 1h+ and there was no one to pick up the phone and this happened to me for multiple days. It is seriously frustrating and I don’t have all that time to wait. No wonder people using ocbc always get scammed because the customer service takes forever to contact,0,
1701,2,"Stopped working with iOS 14.5 : This app is generally stable and useful (other than annoying SMS otp verification multiple times for the same transaction).

But with the latest update to iOS 14.5 the app doesn’t work anymore on my phone. There’s a message asking to connect to internet, and then promptly the exit screen comes up saying session lasted 9 seconds.",0,
1702,3,"App is getting slower by the day : It used to be fine, but ever since the anti scam notice update, the app has been slow and buggy. After FaceID verification the loader doesn’t move away which mandates an app restart, and sometimes certain menu options cause the app to load non-stop.",0,
1703,2,Can’t hide the amount balance! : It’s super lousy that such a privacy app can’t provide a basic feature where allows users to hide the amount balance…  you can image that every time you use this app to paynow to others and the very first thing you login is it will show the amount to anybody that glances at your phone…,0,
1704,3,Is there a timely update on account balance? : I am not sure whether it’s only from my part. I see that the account balance is not updated on spot whenever there is a transaction. The account balance shown in app is different from the actual amount shown at ATM.,0,
1705,5,"Heat issue with the app : OCBC banking app for IOS is generating excessive heat on my 12 pro max. The phone heat up instantly after opening the app without even login in.  It can go up to as high as 45deg C when I measure surface of my phone physically.

Please look into the issue asap.",0,
1706,5,Wealth app should see all holdings across ocbc group : Why can’t we view shares holdings under OCBC securities and insurance plans in Great Eastern under this App? This gives a better overall picture of clients wealth with ocbc group.,0,
1707,1,"Slow : Until today almost 1 month passed since my application on 10 Sep, yet I’m still haven’t received my Online Banking details. Total of 16 working days passed. Promised of 5-7 working days has missed, and so the promotion period until end Sep22 has missed, 

Given up for such lousy OCBC customer service, with only option to call the bank for you to call and wait for nothing🙃",0,
1708,1,"Tons of bugs in the app : The mobile app is so buggy and usability has not improved over time. I can be trying to submit a transaction and suddenly, I’m logged out for “inactivity”. This happens to be multiple times, or when I’m trying to do something else in the app. How frustrating is that when you’re trying to do something simple yet the app doesn’t allow you to do so?",0,
1709,5,Cannot log in : There must be a reason why this app receives such a low rating... I don’t believe it until now. It is really the worst online banking experience I ever had.,0,
1710,1,"Inefficient bank : A very horrendous banking experience here, not just digitally. Same as some of the many people here, i was being told by the contact centre that they will solve my issue and get back to me. It has been three weeks but no news. In addition, during covid phase 1, i wanted to do housing loan repricing. But i was told by the housing loan side that due to covid, they are not able to respond so fast. Wow! I thought it is the best managed bank during covid as you all call it?",0,
1711,2,"Take longer time to open the app : Every time I tap the app it just shows me the OCBC logo but not opening at all,  I've deleted and downloaded the app few times, every time when I downloaded and it works for me to use once after 2nd attempt when wanted to log in it hang again. Seriously what is happening?",0,
1712,1,"Horrible : It is perhaps the worst banking application I have seen in Southeast n south Asia. Very limited features and payment options, Ltd peer-to-peer options, limited consumer payment options to merchants example top ups to prepaid cards et cetera. Navigation of the application is horrendous. Better to use other Singapore banks which provide a lot more features and are extremely easy to use for consumers. This app is a waste of time!!",0,
1713,1,Unable to activate OneToken : Changed of iPhone. Nightmare begins just to activate OneToken on new iPhone. Keep saying need to deactivate old device and activate on new device. Successfully activated with received sms new 6 digit number but bloody OCBC screen is blank. Exit n reboot 10 times still the same stupid blank screen. Email and sms received successfully activated. Now I can’t even perform desktop online banking etc… bloody app & programmer.,0,
1714,1,"Unable to launch the app : Since mid of April , whenever I open the app I get a pop up message saying that push notifications feature is up and running and when I press “okay got it” button I get a message saying that “Sorry we are temporarily unavailable . Please check your internet connection ! “ 

Tried reaching to customer care via email , no response either !",0,
1715,5,The payment is disappointed : I would like to pay my due payment on easicredit there is no direct way to pay it.,0,
1716,2,Slow loading : The app load very slow whenever accessing the page. Not sure it is because of the transition effects but logging in is even worse. Sometime loading for the transaction history will get time out and require to login in again too.,0,
1717,5,Pay GE policy : Great system and even know which policy is due for payment.  Easier than PayLah! Must transfer $ forgot my passwords as different ones between Their system,0,
1718,5,"Not able to login : You got to fix this bug for IPhone , I can’t even login to check my basic OCBC. Please do and fix it . Is been so long and this bug is not recovered ?",0,
1719,1,Horrible : Changed phone and the one token is a nightmare. Keep asking me to deactivate it on the old phone but unable to. I ended up deleting the app on the old phone after trying to figure out the problem for v long. Had to change pin because need to log in to activate one token on new phone. End up unable to as it does not allow me to. So irritated with this. Please upgrade your platform.,0,
1720,1,"Never experienced a bank app that broken : The previous version was working very well. Beside the change in design, which i can't say is an improvement, there is no improvement in functionality. Except maybe the fact that it now hang all the time. And when it does work, it is slow. ps. i do miss the pie chart. Update. New version still crashes all the time. Thanks OCBC",0,
1721,5,"Security of the OCBC digital app : Actually with the recent increasing scams from OCBC , I was quite sceptical about the security of this digital application. Other banks have implemented MFA login on their app as additional security layer, wander if OCBC wouldimplement this feature on their app?",0,
1722,1,What’s wrong with your app?!?! : Today I am unable to make payment to pay another bank’s credit card in spite of multiple tries whereas I was able to pay my bill using another bank’s app. So it’s really your app problem. And twice I tried to report this problem using secured mailbox but your stupid app just close before I was done typing!! So frustrating!,0,
1723,1,"Mobile app login session management or u get a blank screen mobile app : Recent notice mobile banking app idle session hang at blank screen. Or direct from website url open mobile app in blank screen. It is not as smooth using the OCBC digital mobile.

15 Mar, still as bad. Mobile app Login, then move to another app & go back app (definitely not idle session timeout) is a blank page/screen. Troublesome….",0,
1724,3,Register for Touch ID never works : The option to register for Touch ID log in never works on the app I tried multiple times but everytime it reaches the page to submit it hangs. Till now I am still unable to do touch id log in for my ocbc accounts app.,0,
1725,5,No option to see credit line like earlier : No option to see credit line like earlier,0,
1726,3,"Phone heats up when I use the app : My iPhone 12 Pro Max gets very hot near the cameras when using this app. 
Seems like it is a common problem and I’m not sure what is the issue. Have no issues using the app itself, interface is good and convenient. Just concerned with this overheating.",0,
1727,2,"Raven🫣 : I’m been using this apps for more than 3 years. And don’t know what happened after now days white blank screen after processing to transfer page can’t do anything hang there very long, refresh the app still the same, uninstall and reinstall back still not working well.",0,
1728,5,Savings Account Feature! : Love the savings account features. Really teaches me discipline to save my money before transferring to different accounts. Thank you!,0,
1729,1,"Terrible app : For a banking app, this app is unreliable. It is a concern that basic functionalities such as viewing accounts and balances, transfers do not work quite often, with spinning wheels and timeouts on a quite frequent basis. I have to login again and again and it’s a complete waste of my time. 

No point focusing on the app design and adding new features when you can’t do the banking basics. Hire better engineers.",0,
1730,2,"Kept unable to log in app : I had gone trough customer service to reset my online banking pin but after a few days again I cannot log in my OCBC app. This is so frustrating. Even my facial recognition is not working. 
I even tried to delete the app and redownload it but still no respond 😡😡😡very angry",0,
1731,1,"Why credit card not listed in the app? : I just recently applied OCBC credit card. But credit card not listed inside the app! I cannot find my credit card activities! I just login and saw the credit card rebate, then after a few clicks I cannot find anything related to credit card already. Where it gone?? Frustrated using the app",0,
1732,5,"App blanks out after every transaction : Will have to quit and restart the app after each transaction e.g. Credit card payment, adding payee",0,
1733,5,App on iPad login has issues : The app gives a blank screen every time I try to login on my iPad. I can’t do anything with it. please fix this bug!,0,
1734,5,Please fix the lag : Hi recently update the festival video inside the app make it so laggy when start the app!!! Previously the app no video in-built running is fine..,0,
1735,2,Push notification for transaction authorization not working : Now I can’t make online payment because I receive no push notification for transaction authorization. And unfortunately there is no other way to manually approve or switch another means such as SMS or email… Please fix it ASAP!,0,
1736,1,Crappy customer service Awful App : It’s just unbelievable to see this app with high rating. Failing to register the PayNow after trying so many times neither on the App or via SMS. Called the customer service she is not efficient not humble also not able to resolve the problem. I will give no star to this extremely poor customer service quality.,0,
1737,5,Mobile app rubbish : Absolutely in hate of this app and OCBC personal mobile banking. I have not been able to access my account via mobile or laptop for 3 days now. SORT IT OUT NUMPTIES!!,0,
1738,4,"Increasing Transfer Limit : Could not find the option to increase the daily limit. Should improve, increase on the functions and simplicity.",0,
1739,5,Very slow speed of app : Especially when accessing app functions or starting it,0,
1740,1,"Can’t open the app after update (16.9) : I reported the issue on 24 dec 2022, I
was upset as my mobile banking activity was disrupted & worse still, online banking using computer also not possible. Such awful experience is totally unacceptable.

Can’t open the app after update (17.0)

I am still not able to open the App after your latest update (17.0). Very frustrating experience. Please fix my issue as soon as possible.

Fyi, I once had the similar issue with shopFarEast app and my issue had since been fixed satisfactory. I am very impressed with their competency & they have also proven to me that they are dedicated & reliable.",0,
1741,5,Convenient to use. : Scan to pay on home page is brilliant!,0,
1742,5,"Super thematic : I like how OCBC is always up to date with its festival theme. It is something I look forward to everytime I open the app. Besides that, the app is super user friendly.",0,
