,date,review,rating,isEdited,title,userName
1126,2018-10-30 13:04:03,"I can't view the balance on my iwatch at all. It kept showing login and enable apple watch feature from the app, which I already did.

The only way for me to view it on my watch is to login the app on my phone, leave it logged in whike I peep on my watch, which is double dumb job.",1,False,Can't view on iWatch,DylanJx
1127,2017-11-28 23:35:48,Always fail first attempt log in with face ID. At least two times need to try for log in.,4,False,Bug in iPhone X,JAMES Aung 22786
1128,2016-07-06 15:09:06,"Kindly do review and allow copy and paste function when making a fund transfer. As I have to key in manually for the account no. which can easily transfer to the wrong account.
Do allow the use of old app during the cut over period.",1,False,Copy and paste function,Midnightkiller
1129,2016-06-29 06:24:40,It is not cool when one is in the midst of a transaction and it kept crashing and crashing. Other local banks' applications are doing just fine with simplicity. There is no point of updating the application with additional features if it keeps crashing. Fix it!,1,False,Getting Bad,nozhatyusof
1130,2017-08-27 13:41:15,"The older update was more convenient, allowing us to view our balance by sliding and not having to login. Was shocked to see this function missing!",2,False,Why remove the slide to view function?,Dong26
1131,2018-12-09 06:43:02,Please change the colour back to blue and it was very nice to look and pleasant for the eyes,5,False,Change the color,Zia.
1132,2018-09-03 19:08:57,Nothing wrong,5,False,Been working all fine,PBCPL
1133,2016-04-26 14:51:19,"Way better than the previous app, just hoping some more features involving 3D Touch in near future",4,False,Good App,aja_96
1134,2018-07-21 16:36:52,"Where is the PayNow feature? When I login via the PayNow button, you bring me to my main list of accounts. When I tap Transfer/PayNow, I am only able to select transfers via bank accounts via lists of payers, not the usual PayNow list of mobile numbers.",1,False,PayNow feature removed,lumia94
1135,2016-03-16 04:40:06,Sometime when I login with TouchID I will encounter service is not available now and it can be quite annoying. Please look into this. Thanks.,3,False,TouchID service is not a Available,Kel W
1136,2016-03-14 22:55:38,"Its nice and all but the buttons used the most are all at the top, which requires users to stretch their thumb all the way up. 

And feels like there is too much ""news and insight"".",3,False,UI can be tweaked,ahmad0420
1137,2019-11-01 04:51:55,"Takes so long just to load. Authentication page can also disappear suddenly when I want to press ‘approve’. Restarted the app more than 5 times just to authenticate but still stuck at the loading page, so I gave up checking.",1,False,Too long,moontjw...........
1138,2019-08-04 13:14:58,I don’t know why the app keep reset by itself and at time cannot loin have to reset the app again and again. And the I have to keep update my information on the app. It just keep reset by itself can you guys pls do something about it !!!,1,False,Problem on the app,RoysonTMK
1139,2018-02-25 04:30:02,"It is so annoying and very troublesome that I have to keep logging in when using the app on the iPhone X, on previous phones I simply had to use Touch ID to log in. I ant even see the quick view option as I have to keep logging in every time. Please make the app iPhone X friendly !",1,False,NOT COMPATIBLE WITH IPHONE X,Sul1997
1140,2019-08-16 17:28:20,"Better than the old one. Works well on the iPhone XS, great job 👍🏼",5,False,Delightful experience!,Kamsidi
1141,2019-07-09 13:08:01,Have to keep deleting the app just because of the digital token. Can you fix this issue and the face id and quick peek? Everything turns off by itself in less than a week every time the app is reinstalled.,1,False,Keeps telling my digital token is gone,FunnylyAttractive
1142,2018-12-12 06:48:01,"I just updated the app yesterday, however i could not used the services that is provided. Everything is not available..

Fix it soon please",2,False,Service problem,Mixture45
1143,2017-11-21 09:15:17,"Please make full use of latest handphone technology to improve overall user experience. 

With iPhone X, now required to manually key in the user ID and password for entry.",3,False,Face ID not supported,kohhy6
1144,2019-08-18 08:28:28,"Learning to jump through a new set of hoops every couple of weeks gets tiresome.  If an app is reasonably functional and stable, why not leave it alone?  This update is neither, with one of the most counterintuitive interfaces I've every had the misfortune of using.",1,False,Frustrating,tntrue
1145,2019-08-26 23:56:35,The new layout is very cool and easy to access all details that i need 👏🏻👏🏻👏🏻,5,False,Latest Update is very good! 👍🏻,OngBinBin
1146,2016-03-16 18:11:02,"Navigating in the app is now easier and faster with quicklinks, peek & touch ID.

But UI and design wise, prefer the older version which is more pleasing to see and nicer look.",4,False,Pros & Cons,mdazry
1147,2019-08-23 02:11:31,"display seems to be for smaller screen sizes, leaving large black borders on the top and bottom of screen. please fix it, it looks primitive",3,False,App display not fitted for bigger phones,aegyoking
1148,2018-10-05 13:24:14,why I tried to click any button it keep on saying try again later and later and later but now i still doesn’t see any difference still the same,1,False,disappointed,xxxwolverxxx
1149,2017-12-27 15:50:51,"I really miss the peek balance feature..
Not sure it’s missing from iPhone X only or for all phone.. and also now everytime need to key in user ID n password, would love to just unlock using face ID...
Pls fix it...",2,False,Peek Balance missing,Meliszie
1150,2017-09-08 18:19:49,After latest update touch ID login and quick view function is gone. Really useful functions imho. Please bring them back!,2,False,Bring back touch ID and quick view,thesideburnyone
1151,2017-07-17 14:37:40,"Digital Token seem not working anymore after the updates..kindly check on this..whenever you login using pin or touch ID..it will prompt ""unsuccessful""",3,False,Digital Token,Level 20
1152,2019-08-26 17:25:14,"Slooow after revamp. Used to be instant clicks now seeing the POSB key blinking slowly - even selecting my account to make transfer from.
Made online purchase, transferred and realized no way to get transaction number, even from history.. now got to call the online merchant.. Seriously DBS/POSB???",1,False,Seriously??,V.disappointed 36-yr cust
1153,2019-08-19 12:23:58,"I just updated the app and now its not filling the whole screen on Iphone 7, there are black spaces on top and bottom of app page.",3,False,App not filling full screen,Seadsszzz
1154,2017-07-27 02:19:39,Kept getting the pop up saying I have to update the app before I can use. After updating I can't seem to launch the app. Kept having the pop up again and again. Can we do smth really quick about this.,1,False,Can't seem to launch,Sad24611
1155,2016-06-24 04:33:44,SERIOUSLY. it doesn't even let me log in cause it's experiencing heavy traffic. Oh really. Did the developers seriously expect only 10 people to use POSB ibanking when it's the most popular bank in SG? Really?,2,False,Worse than the previous app...,Aiqiuxia
1156,2019-09-02 04:17:07,Recent update is nice and fast.. but the log out button should be placed in the Home tab which is the default tab.,3,False,Logout button,Alcyms
1157,2019-10-25 06:23:18,"Nice looks but doesn’t work as well as old app. Slow, hangs, and not optimized. Pls fire your app team. Rehire the old team. Fingerprint also can’t work, hangs and time out. This is for iOS",2,False,"New app, slow app, lousy optimization",Elijin
1158,2019-08-15 16:36:29,This upgrade caused me a denial of service! I am unable to use my digital token on the phone and the “enable” button does not respond no matter how many times i press it. I am officially lock out of my own internet banking account. Bloody silly design and “new functionality”.,1,False,Lousy app,DragonMeow
1159,2019-02-20 23:26:13,"When I opened paynow, it goes to the login page. After logging in, it goes to the one time IB registration. It stated that I have registered but I can’t go anywhere after that. There’s only 2 options to logout or to register. But I already registered. Can’t log in.",1,False,Can’t log in,zaw61
1160,2019-09-29 13:49:06,Easily one of the best apps. Easy to use and very fast too. 5 stars!,5,False,Easy to use,RogerRabbit779
1161,2016-12-04 15:02:13,"Have cul features 
Easy transfer 
Peek balance",5,False,Easy to you,SivaAjayT
1162,2019-09-04 06:44:06,"Previous version process speed was decent. The new update make all transaction process slower and i really hate it when the small posb logo keep blinking a while, it never happen to older version.",1,False,New app is slower than the older one,posbcustomer
1163,2019-08-15 15:32:11,I'm not able to log in via web browser on my Macbook. Authentication is not possible. And I can't generate OTP either. These functions worked fine before the app update. Why fix something that is not broken?,1,False,Can't authenticate via digital token,leinady
1164,2018-12-11 13:17:26,"After updated to the latest version, password always require for each transactions. It make not user friendly",1,False,Why password always require for each transaction ?,cjsaya
1165,2017-07-28 14:24:17,"My bank account is like normally two digits but after the recent update it has gone down to one digit. 

Please don't let us suffer, bring back the Touch ID and slide feature.",2,False,Life is becoming bad to worst,asraffarsa
1166,2019-07-26 02:40:06,Every single time the app prompt me to reinstall becos the ‘digital token’ was set up unsuccessfully eventhough after i set up new token it was stated successful. Countless times ive been deleting and reinstalling the app. And the new features? Why does it seem like this app is not working on my phone.,1,False,Digital token,mike flepsy jordan
1167,2019-05-25 13:35:41,"keep auto close my face ID log in , Face ID is make people more easy and fast to log in , but this app is keep auto close it , if  don’t support we log in with Face ID , why must to put in this function , and log in also loading very slow",1,False,bad app,Louis Teo
1168,2018-11-15 16:01:09,"Pls fix this digital token issue. I am NOT able to login and pay my bill as whenever i clicked on my card details or bank account, it will prompt a message that said digibank session has timed out. Please re-login.",1,False,Can’t login after registering for Digital Token,Vvbvggg
1169,2018-08-08 15:50:36,Cant see my account balance now because the app doesnt have face recognition unlike ocbc app. Keep having to login,3,False,Not friendly with iphone X,12733$4737363
1170,2019-08-17 17:42:48,Loved the new interface of the app. Keep it up UXDesigner!,5,False,Smooth,Vexasoee
1171,2019-04-21 02:30:46,What happen to paynow? Usually when I login it brings me to the page to key in phone number / name. Now when I login via paynow it brings me to the ibanking login page.,3,False,Paynow,Lyoshiiiiii
1172,2018-11-22 00:52:11,"One day it turned red (DBS). I want my blue (POSB) theme back 😒 

(I can't find any relevant settings or a feedback option or email within the app)",3,False,Functional. But why did the app theme go from Blue to Red??,rgal7
1173,2018-04-25 19:13:59,Fingerprint and slide function missing after the update..went to dbs app reviews and realised have to change the setting ourself..go to setting > personalise change...,2,False,Fingerprint & slide function missing,HeartxStar
1174,2017-03-24 07:06:26,"I am using voice over on my iphone and this app is very unfriendly for me. Instead of reading out Account summary or Transfer funds, it reads FX or FK. Hope something can be done to make this app more user friendly to the blind community",1,False,Improvements need to be made,Tan Verlyn
1175,2016-03-16 05:48:55,"The new POSB app looks clean and smooth. Hopefully the next update will enable immediate Touch ID request everytime one exits to the homescreen. 
So far so good. 👍🏽👍🏽",4,False,Cleaner and better,Hfz iPhone
1176,2019-06-04 03:16:00,"App is quite buggy; you asked to open the app and authenticate with digital token, but I tried again and again and nothing happened. Some places even don’t have a fallback way such as manually entering the OTP.",1,False,Buggy and Digital Token never works,wang hs
1177,2016-08-23 12:52:59,"As mentioned above, app has wayyyyy too many (useless) updates or at least updates where users won't experience any value adding. Extremely infuriating to have to always update when all you need is quick access.",1,False,PLEASE DECIDE ON YOUR UPDATES FIRST,J_anggg
1178,2019-09-25 23:58:12,"After i applied for a credit card, the app crashes when i try to create PIN. pls look into it.",3,False,App crashes,C69-vsc
1179,2019-06-16 02:46:44,Have mean using this app for quite sometime now. No complains great app.,5,False,Overall Great,eddie_koh
1180,2016-07-25 23:17:12,App serves its purpose of simple transactions such as checking history and doing fund transfers. But the watch app never works.,3,False,Further improvement needed,Angeliaaaa
1181,2019-03-19 15:39:51,The app no longer works on an iPad. It does nothing and stays on the login page after I entered my user ID and pin. It still works flawlessly on my iPhone though.,2,False,Unable to login on iPad,Kieth Kok
1182,2019-03-06 16:06:31,"A good app (when it works). 

Frustrating that the error pop-up keeps showing up. How to be smart nation like that?",2,False,We are unable to verify your internet connectivity.,sharingan83
1183,2017-01-30 00:42:39,Good to have option to personalise names for those holding multi accounts. Easier to manage.,3,False,Personlising account,szm1978
1184,2019-08-15 15:19:10,Maybe I know when will this app be fixed?! I can’t login to my ibanking because the digital token is not working!! Cannot authenticate nor use the physical token too! So how do you expect people to be doing any online banking?,1,False,Disappointed with the update,bryan_lzk
1185,2019-02-25 04:12:33,used to be awesome but it’s buggy and slow for the past few weeks -.-,2,False,Has been slow and buggy for a few weeks,createurass
1186,2016-06-25 16:35:05,Tried re downloading it a three times and still cannot even press to log in! Press the log in button and nothing is happening! The old app is better! This new app is useless!!!!,1,False,Cannot even log in!,Jon462829
1187,2018-06-24 07:36:40,Tried both posb website and application and both do not allow me to click on the SMS METHODS for any functions and my ib device is spoilt. So what? Am I forced to go down to a branch to replace just because i am unable to click on SMS method which is ridiculous,1,False,..,Wj34817
1188,2017-02-08 00:26:54,"Don't upgrade as they crash every time upon opening, no chance to login. You can't downgrade to the older working very be warned. Called them no solution, you loose the mobile service. Bad bad service.",1,False,This and DBS app crash every time,Luckymarypink
1189,2017-04-25 09:46:36,Keeps on loading on and on when i want to see my account details,2,False,Slow loading,AudricLee
1190,2016-10-05 11:05:30,App can't even operate properly how to expect them to safely protect the account etc.. Auto kick out from app and still kicking out even after exiting and restarting of phone.. waste time..,1,False,Just uninstall and change the bank,MorningSkyz
1191,2016-06-21 02:21:17,"Before this current update, the slide to preview will update in real time everytime we slide. Why do u eliminate that funtion in this particular update ? Why do we need to exit the app and re-enter the app just to see an update on the account? Please fix. Thanks.",1,False,Slide to preview,KonSparrow
1192,2019-09-29 09:24:39,Can’t find what I need. Can’t even fine where to input the transfer amount. Must have cost so much to design such a fancy interface which is so user unfriendly.,1,False,"Expensive fancy pretty interface, user unfriendly waste of time",super really disappointed
1193,2019-06-29 06:00:14,Keep trying to add a payee to make a mobile bank transfer but keeps getting a timeout popup message. Have been going through the whole process for 6 times but still can’t get to do so.,1,False,Timeout issue,vegemary
1194,2019-04-28 08:32:52,"The app was useful when you first launch. However, whenever I open the app to authenticate my ibanking, the digital token will have face some issue. I will need to delete the app and reinstall/setup the digital token almost every week...",1,False,Digital token failure,Vteclu
1195,2017-07-26 00:39:23,"The pop up keeps appearing and it will redirect to app store to update. However, only option ""open""
Is available. Click open ad it goes back to the app. Pop up redirects again to app store and vice versa non stop🙁",1,False,Cannot open app!,Meezmus
1196,2016-10-09 11:32:51,Where is the slide and hold to see balance and also the Touch ID?!. Those are the things that make the app easy to use. Pls fix these ASAP!. We need it!,2,False,Getting worse,dubuis18
1197,2018-11-30 13:24:46,"After download the latest version, Unable to login after enter the pin.",2,False,Unable to access apps,jeff2309chow
1198,2019-08-15 15:04:15,Everything works fine before the update. After the update somehow the digital token not working. I can’t do any transactions which is bloody annoying. Worst is that there’s no other way to generate the OTP! What a shame!,1,False,Digital token not working,faraJohn
1199,2019-06-19 13:25:30,App keep crashing! Can’t even peek on balance! Had always log-in using facial recognition but now have to log-in manually multiple times after the update!fix it!,1,False,App keep crashing!,himynameishadi
1200,2019-08-13 15:07:46,"Loving the new update features. Pretty smooth. Keep up the good work, POSB.",5,False,Posb update.,sharlazhr
1201,2016-12-06 10:59:32,The slide-to-view function is gone after update. Pls kindly look into this. Thanks,3,False,Problematic after update,laupeixia
1202,2016-07-14 03:36:17,"Your bank disabled the use of the old app, but the new app cannot even be downloaded at all. Please make sure the app is working fine before you launch it in the first place!",1,False,Can't even download the app!,Javier Seng
1203,2016-07-07 15:05:08,"So I used Safari on my mobile to browse web version, instead. Why didn't postpone app launch before bugs were fixed if you want positive reviews?",1,False,Cannot log in due to 'heavy traffic',Errrrrni
1204,2016-06-24 04:03:43,"Firstly, the app crashes. Then it keeps telling me that it is experiencing heavy traffic. You should already have anticipated how much traffic it will get based on your customer volume. Very poor experience using this app.",1,False,Heavy traffic,debbiewhoelse
1205,2016-03-20 01:58:04,Best interface compared with other banking Appa. Easy to use,4,False,Nice and easy to use,afoocl
1206,2019-10-31 14:16:31,"At login page, shows an error msg without me doing anything.

Wanted to change some setting and ask for ID token to be setup. Totally couldn’t find any my Hing related to that whatsoever. It’s a total waste of time and frustration.

Your have to do bette eta GT that POSB/DBS!",1,False,Total crap,CelestienIsaac
1207,2019-08-15 07:04:29,"Not working when I’ve switched to digital app, previous versions no issues. Need to use this for SI related, somehow it got hang when DT Authenticator was already on. IB not releasing the next steps as DT fails",2,False,Digital Token Authenticator,xbluexmoonxrisingx
1208,2016-03-14 00:07:16,The new UI looks really great!,5,False,New look and feel,_jensenloke
1209,2019-05-29 22:50:36,"Something wrong with the app, i have to keep re installing every now and then after a few succesful log in, please update your app. Its very inconvenient.",1,False,Prompt to re installing app again and again,Qeurosis
1210,2019-04-25 01:17:23,"Every time when I try to access my account, it says that there isn’t any internet connection therefore, I can’t use the app. If this is a bug in the system, please look into it.",1,False,Can’t use the app,MattSee07
1211,2019-03-04 07:16:11,It seems like there’s a problem on this app I cant even check nor lock in to my bank account,2,False,Problem,parrot_boy
1212,2018-11-30 03:02:21,"I thought I downloaded the wrong app. It's the blue POSB app but when I launch it, the interface became the red DBS interface. I don't like it. How do I change back to the blue POSB interface?",3,False,POSB blue become DBS red,Strateiva
1213,2018-04-20 04:41:50,"Hi, is there bug in the app for Iso 9 users? Can't even log in to the app..",5,False,Bugs in app?,Ejchan
1214,2018-12-01 22:09:33,"Have been fond of the app until today, when tapping on PayNow simply leads me to the transfer page where no options for a fast transfer via PayNow is available. What is wrong with the app?!",1,False,PayNow does not work anymore,yeehueh
1215,2018-06-28 02:16:55,Not able to use the feature like forever. What went wrong? The app just decide one fine day that I am no longer able to use finger print to login.,1,False,Finger print authentication,blanc_ice
1216,2017-01-15 03:39:14,the peek balance and fingerprint login functions are not available after update,2,False,Latest Update has error,Alexis_11
1217,2017-01-25 05:43:50,"can we have a lite version where all the promotional advertisements are removed, as that we can focus on our banking needs.",1,False,Stop loading the promotion section so I can use the app in fast,ShenMao
1218,2019-10-05 02:38:37,This is the only dedicated bank app that spam you with advertisements through the important notification function which you can’t afford to turn off. Totally unethical!  Do better posb dbs!,1,False,Spam app,WilliamKingReviews
1219,2019-09-27 01:35:58,"It’s all good in theory. But it just doesn’t work as well as it could be. Face id login, peek balance, nickname, profile photo. All your personalisation settings just gets reset every time you close the app. What’s the point then??",1,False,Annoyance,Allurez
1220,2016-07-02 02:02:04,"Guys, don't lame la. This app is working and it's way better than the dbs app. Don't anyhow rate leh.",5,False,Awesome App,deckstor
1221,2019-08-19 12:27:33,Regret updating the app. Now the app shows me a screen on the digital token that tells me I’m trying to authenticate a certain transaction but there’s nothing for me to press or click to approve the transaction.,1,False,Digital token doesn’t work,mopenguinxxx
1222,2017-05-30 16:14:35,"The accounts does not show until logging in the third time, bring back the previous version. Remove the automatic reply on Facebook as well.",1,False,App very laggy and buggy,RayRayNg
1223,2019-10-07 05:32:34,This is quite annoying when you have to reinstall the application as the digital token is not working after a new update,1,False,Digital token not working after updating,Lt_Rico
1224,2019-01-21 00:07:40,Kind of inconvenient not able to log in using the apps using iPad Pro. Have to use my iPhone instead.,2,False,Couldn’t log in using iPad Pro,Daniel_lkt
1225,2018-08-15 14:18:29,Suddenly got problem logging in even multiple attempts previously were fine. Tried online nothing wrong. So simply just the app 🤨,1,False,suddenly cannot login,Ashlynnelim
1226,2016-03-17 01:34:13,Move functionality and information that nobody use to a separate app or web page. I do not understand stupid corporate mentality in make useful app then add bloated useless and dumb features.,1,False,Why make a useful app huge?,octega
1227,2019-09-10 22:45:42,"Can’t see the loan detail anymore, can’t see what is the interest charged / amount detected, etc; glitch in the software, released prematurely without testing. Waiting for upgrade to fix the issue.",1,False,Lost Loan Detail,Joker87694
1228,2016-07-07 15:17:27,First time using and had to login in numerous times cos the app crashed after 1 to 2 transactions.  Need improvement.,2,False,The App often crash,Awesome...........
1229,2016-03-14 05:01:04,"Jus a feedback , app can suddenly crashed while using",4,False,Digibank,Ngdavid
1230,2019-08-23 16:07:24,"New update is totally terrible, it keeps lagging and the app crashed when i wanted to make a transfer. Please change it back to the old interface. Thank you",1,False,New update,Snowytan8
1231,2019-06-16 19:57:50,"The app keeps telling me digital token failed and I need to reinstall the app every 2-3days. It’s getting really frustrating. Didn’t use to have that issue, what is happening???????",1,False,Need to do something about this.,ZhenWei
1232,2018-05-09 11:30:35,have already updated the app but it still keeps crashing the moment I try to open it,1,False,updated app keeps crashing,jakabwisb
1233,2016-06-24 05:49:15,"Could not even access online banking due to ""high traffic"" perpetually. Did not use to have this problem in the past. Fix it please.",1,False,Can't even log in,qq_r
1234,2019-08-19 18:21:07,App crash! Logging issue! Peek balance issue! Touch id issue! Everything is just bloody issue. Great bank but lousy app. Do something about it!,1,False,Just making things more difficult!,Kotosan
1235,2016-09-21 09:13:17,"All the Apple Watch app tells me when I launch it is Service not available, and it loops the error. Annoying.",2,False,Apple Watch app not working,kennethlinzj
1236,2016-07-24 23:41:16,Previous app can see transaction history for many months. This app cannot see beyond the existing month! Frustrating.,1,False,Transaction History Only 1 Month,Dontliketobeconned
1237,2018-03-09 02:14:48,Please update app to allow for Face ID authentication. The fingerprint ID works well.,4,False,Update required,dinotech1
1238,2019-08-28 01:11:01,"Can’t even see the log in screen, the app will auto shut down.",2,False,Unable to launch the app,Desmond Tee
1239,2017-07-12 04:59:29,"Why are we always forced to update or re-install the app every 2 months? This is extremely disruptive.
This app also frequently crashes.",1,False,Poor user friendliness,Kay-Anderson
1240,2019-08-28 02:11:36,I can’t add Payee as there isn’t any option for it. I didn’t exceed the payee max limit yet.,4,False,Adding Payee,Zaseer_98
1241,2016-06-30 14:26:55,"Kept on crashing when I'm in the mist of transaction as well as I couldn't click on sms for the one time password. Use token and it say invalid, pls fix it, it's getting on my nerves",1,False,Many problems,Andreaaaaaloveee
1242,2016-04-06 16:46:14,"Tried logging in twice but just takes forever to load at the screen after keying user ID and password,",1,False,Login and it hangs there?,Imperial87
1243,2019-10-14 22:29:23,"1. The app doesn’t allow the profile picture be saved. It prompted cannot save special character. 
2. The app crashed when clicked on the “when” during scheduling future date payment. 

Please fix. 

Thank you.",3,False,What happened?,Pearlie(~_~;)
1244,2019-10-08 04:31:36,"Previous version is much better, so easy to use, much simpler and user friendly.",2,False,Not user friendly UI,C05KC
1245,2019-05-17 10:50:50,Really fed up with this App. Every day I set peek balance and Faceid login.. Somemore get a message that u authorize this device. But again next day can't see the peek balance and ask for user ID and password.. 😭..,1,False,Crash always,Sara.Sj
1246,2019-02-15 13:19:25,"• I can’t choose the date I wanted to view my E-Statement..
• I still can’t log in using my thumb print..
I’m using iPhone 7 Plus with the latest iOS & also just update the app..",1,False,Retrieve & log in issue..,YuanVeryStupid
1247,2018-12-22 16:53:00,"After update and registering for the token to prevent phishing
My account cannot even log in successfully 
Must as well use bank book and paper and eradicate all digital services",1,False,Zero stars,NickChwB
1248,2017-03-06 07:37:42,"POSB, please don't fix what isn't broken. The app was running beautifully until the last upgrade. Now I can't even open it!",1,False,Cannot log in after upgrade,MariaLSH
1249,2016-11-26 07:18:04,Asking to update every other month but useless. Now asking me to update but no update app button on AppStore only open app button available. What is going on?,1,False,Annoyed,Kljjgdghgvhcgfxgfxgfdhfdfgdfg
1250,2016-07-07 08:31:45,The Finger print scan which used to be fine suddenly stopped working. Not sure whether its after any recent update.,1,False,Fingerprint scan not working,Bryine
1251,2019-08-14 14:22:40,Why changed to something that doesn’t work properly? The old interface serves well and fast.,1,False,Worst interface,Lawrencelau81
1252,2018-04-29 14:54:36,"ever since I updated it, it crashes on launch. now I can't use it. how am I supposed to pay my bills?
thank you very much. cannot give 0 stars.",1,False,crashes on launch,cuotrieaoold
1253,2019-03-01 04:11:18,My phone auto-updated the app and the next morning I can’t even open it. I have an urgent transfer and the atm machine is not even close to where I am now.,1,False,Can’t open??,Hitderquan
1254,2016-08-01 13:38:56,The lasted version removed touch ID log in. My system is iOS 8 but app requires iOS 9.,3,False,No more Touch ID log in,圣琴士
1255,2016-07-10 15:21:16,"Before you start shifting people to your new app, make sure it works first. Don't just force it down on us, just like our government.",1,False,The new is worse than the old,MakeItWork!
1256,2019-09-24 07:39:39,"What is the use of new version when it’s like an old version?
Where is the biometric???
It’s getting backwards....",2,False,Biometric issue,another one like u
1257,2019-08-26 11:53:53,"After the implementation of the new interface , I have not been able to see my transactions. Please fix it!!",1,False,Transactions missing!,温媚硪
1258,2019-08-14 23:44:34,"The redesign is cleaner, but it broke my digital token binding between my internet banking and my mobile app. Did the project/product managers think through this rollout properly?",1,False,Broke my digital token after update,Motochan
1259,2019-07-28 01:42:23,App freezes when I try to select a payee for transfer to other bank accounts yesterday and today,1,False,App is buggy,WSLew
1260,2016-05-29 06:51:15,App crashed occasionally after logged in.,3,False,App Crashed,Daven Davis
1261,2018-08-27 03:50:51,After the updated the latest version the apps Logo on my I pad become white colour it like blank ..,2,False,Apps logo turns blank,Sequence Lewis
1262,2017-04-26 13:26:27,There seem to be an alert which logs me out of my account everytime I try to transfer money or any other mode in the app for the current version.,1,False,Error.,Patrickvamp
1263,2016-12-04 13:33:46,Crashes on load since the update. Reinstalled but still broken.,1,False,Completely unusable,rot13twice
1264,2016-11-23 12:04:34,Get your act together POSB! The app crashes often and I'm not able to access my account even with manual login.,1,False,Crashes often. Not able to login.,Eileena Lee
1265,2016-10-03 05:04:52,I cant even see my balance on the watch! Theres no settings to sync it with the watch!,2,False,Apple watch preview balance,Andy TWJ
1266,2019-08-26 16:41:29,"Peek balance does not refresh automatically, I have to close the background app and reopen to refresh",2,False,Peek balance,concernmember
1267,2019-08-15 03:22:35,The bug is worst... login and can’t active the etoken... call and ask me re-install the app. And after reinstall problem no solve,1,False,Update again and fail to login,jenson3399
1268,2019-05-14 11:17:00,"There is no prompting to register of the digital prompting. Called DBS, staff told me if still cannot, they will send me a physical token. Then what’s the point the bank launch to this digital token when their app got problem? Stupid app!",1,False,Digital token,dhdurbeh
1269,2019-01-03 05:09:31,"Hi, please fix the Apple Watch app is not working at all. Ocbc bank works better than your app. Please improve on the watch if is not working then just take the app away is pointless..",1,False,Apple Watch,Jdjjfnkd
1270,2016-03-31 10:44:04,"After keying in user id and password, the loading screen keeps loading.

Bring back the old app!",1,False,Can log in but can't load,merubi
1271,2019-04-15 14:03:13,"How to pay bills like that? Then when call in to get waiver for late fee, they say sorry please pay on time... so much for being neighbours first... pffft",1,False,Keeps auto logging me out,Mixo79
1272,2018-12-11 10:24:29,Now the log in process is so troublesome and takes quite a bit of time. Please quickly update to re-add these features please.,1,False,Need the face id & peek balance back!,shabbyna
1273,2017-07-26 03:25:32,"Please bring back the slide and peek, of account' function, and bring back the fingerprint ID",3,False,Dissapoint in new update,Jwee29
1274,2016-04-15 15:27:12,"Lousy UI and fonts layout is appalling. After first few minutes i uninstalled this app from phone. How this app gets released baffles me. Well done POSB, your app team is so good 👏👎",1,False,Forget this app. Go for your desktop!!😡👎,POSB+DBSloyalcustomer
1275,2019-10-08 04:19:27,plz launch beta app n do ur testing there! why make our life tougher with an unstable main app and give us an option to opt out of digital token mess,1,False,not stable and constant UI changes and digital token disaster,parthysing
1276,2019-07-16 09:48:44,Please catch up your app with iOS update. Now I only get a login page which hangs there after logging in.,1,False,Not working on iPad but appear under iPad filter for app,SgGuy1003
1277,2019-01-15 00:42:03,You will not be able to apply the My preferred payment plan on this apl. It will noy allow you to choose your transaction. Please fix this.,1,False,Cannot choose the transaction for PPP,chrisisx
1278,2017-12-30 17:12:45,"There is no peek balance, finger print login for iPhone X which is terribly annoying as I use these features quite often",1,False,The app doesn't do what it says to do,zkh77
1279,2017-09-02 11:33:06,WHY WHY WHY can't you just let me log in without me having to update the freakin app?? I have literally 0 bytes and you are forcing me to update? Ridiculous.,1,False,Can't log in at all,the__zac
1280,2018-01-05 10:58:13,this needs to have face ID. Now it’s too inconvenient to login. Peek balance also missing.,3,False,Face ID,SuanEng
1281,2019-08-20 03:54:41,All my accounts are collapsed into one. I have to click on it to see it. And the Digital Token button doesn’t work. It redirects you to the homepage. Very poorly done.,1,False,Bad Update,Frames711
1282,2018-05-02 02:07:20,"Unable to open app after updating on 29 April 2018
Cannot open. Crash. Help fix now. Thanks.",2,False,Unable to open after updating on 29 April 2018.,Vio3321
1283,2018-12-13 18:00:19,Does your update include the digital token function? I couldn’t manual authenticate my digital token using this app,3,False,Digital token,LeonShiJie
1284,2017-08-22 14:57:23,"Is there no way to opt for SMS OTP to pay my bills? Sometimes I did not bring my token and I simply can't do anything! This is ridiculous, right? Please give me back this function.",1,False,No SMS OTP? Must have token with me ALL the time???,Kerlin Keak
1285,2017-02-19 05:26:59,Extremely poor app. Haven't fixed the login problem for a few months now. Can't believe this is one of the leading banks in Singapore,1,False,Cannot login,Lord falkland
1286,2016-12-08 21:31:08,Was working until I went to update. Now crash the moment I open. What's wrong? Isn't update suppose to better not worse,1,False,Bad update,Lit3s
1287,2016-08-21 16:41:28,"Since the last update, the Touch ID did not appear on the screen.  Please look into it. Thank you",2,False,Touch ID,Squallyori
1288,2019-08-21 08:56:29,I tried to register new payee but it’s been prompting for multiple times that I’m entering an invalid pin number. The old application is more user friendly.,1,False,Old app is Better,willadventurous
1289,2019-03-02 15:54:32,I can’t access the app suddenly it keeps on prompting connectivity error either keeps in 4G or wifi,1,False,Can’t access the app,spakkiam
1290,2019-05-28 10:34:23,I always delete the app then install. What is happening with this app?,3,False,Application,Des_vd
