,reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
152,48bfed63-56d5-47e5-b56a-fc7b4001d87d,Kam Weng Goh,https://play-lh.googleusercontent.com/a/ACg8ocKag2aooNVVL9cHbcbvLnHM87bVvmmT_XOtLvIs8t4m63AV=mo,"I installed the app and got to the first screen. When I tried to proceed, it popped up a message saying and there is an overlap app that is NOT SECURED. It then asked if I want to proceed. What is this about?",1,1,,2023-07-28 08:56:50,"Hey there! Could you please share with us more details about the issue you’re facing by sending us your details and screenshot to help@gxs.com.sg, so that we can take a look into this? We’d like to make things right. 🙏",2023-07-28 10:53:04,
153,e347b6bd-0654-4394-8709-c9a943925be7,Goh Lin Ling,https://play-lh.googleusercontent.com/a/ACg8ocIr7BXJ_gimpNhBu3Omrwhjp5vJxxNNqp7DErjv82nLkUSv6g=mo,such a lousy app. cant even login or set up account,1,0,2.7.1,2023-07-27 18:13:14,Hi Lin Ling. This is not the experience that we would want you to have. Please allow us to sort this for you. Could you contact us at (+65) 3105 2055 or email help@gxs.com.sg with your contact details and a screen recording of the issue. We'll investigate promptly and get back to you. Thanks! 🙏,2023-07-27 19:13:40,2.7.1
154,76d087c5-9389-42bb-bb41-139b0403991f,Han Jie Tan,https://play-lh.googleusercontent.com/a/ACg8ocKTPqN4ThSC1hrL4__n4J_60YLko6-177scdSeKFW7TsmRwOA=mo,"I wish we can put a 0 star for it. Make you create an account, wait for it only to tell you that it is full while others cut queue to have the account created while you continue to wait. Probably just out to farm your data. Dont bother",1,0,,2023-07-27 15:40:27,We're sorry for the experience. 🙏 All GXS Savings Account slots have been taken up for now and we’re working to open new slots. We hope to serve you as soon as we can! 💜,2023-07-27 16:28:12,
155,7054b078-ff43-42ca-8b7f-3d281cdf7263,Chen Zhenfu Andy,https://play-lh.googleusercontent.com/a-/ALV-UjUShReGh66pU9mP3yBoGmnr6szDBJ9cBpeE0UT2EGUjCIERie1u,app is not been updated.,3,2,2.7.1,2023-07-27 07:06:12,"Hey Andy! Kindly allow us to sort this out for you. Would you mind dropping us an email at help@gxs.com.sg with your contact info, device model, and a screenshot of your issue, please? 🙏",2023-07-27 11:01:37,2.7.1
156,db343087-8d2d-41e3-b191-fc1071b0bf12,Chiam Mack,https://play-lh.googleusercontent.com/a/ACg8ocKk3LerbB1oC0Jd4fy6Yc7zIl_K5qdeJYy0l-HgKcygrCSLxg=mo,Simple to use. Took a short while to know how to process. Hope that they can maintain the great interest. Good job GXS.,5,1,2.7.1,2023-07-26 22:53:42,Hey there! We're delighted by your 5-star review! 😍 Rest assured we are continuously working on adding more exciting features to our app to elevate your experience. We appreciate your continued support as we revolutionize banking together! 💜,2023-07-26 23:38:42,2.7.1
157,75115338-f3d8-420d-bb9c-2bea92d552fb,Benjamin Sion,https://play-lh.googleusercontent.com/a-/ALV-UjXb1BhjUJkaZnPdwW0aIYhDsV4evIAo1HwAuC5gto-JIHK9PyM,App is not clear and Singpass details are not accurate for them. It didn't allow me to open an account....,1,3,2.7.1,2023-07-26 17:43:35,Hi Benjamin! Please allow us to look into this for you. Could you contact us at (+65) 3105 2055 or email help@gxs.com.sg with your contact number and a screen recording of the issue. We'll investigate promptly and get back to you. Thanks!,2023-07-26 18:23:37,2.7.1
158,0e71c06c-344d-42bb-81cb-b24ea173e91c,David Leong,https://play-lh.googleusercontent.com/a-/ALV-UjXc7s6dbPiuqx7kHwAfK5kfHDmG-3wKqTRSWWTH4xKLq06AaRKASw,Buggy app and bad customer support,1,2,2.7.1,2023-07-25 22:55:42,"Hey David, thanks for reaching out to us. Kindly allow us to sort this out for you. Drop us an email at help@gxs.com.sg with your contact info, device model, and a screenshot of your issue for our investigation. We'll be happy to help! 🙏",2023-07-26 00:25:42,2.7.1
159,0f79b178-11db-4835-836e-b9cbd7f3d6d0,Song Liong Ng,https://play-lh.googleusercontent.com/a-/ALV-UjX3nf_l2yKh8LzH-FFRUU6wiEI2P23Rb5o797k5pzCfQsaIBR8,"Great experience. Setup, top up, setup pocket and transfer smoothly",5,0,2.7.1,2023-07-25 19:49:10,"Wow, thank you so much for the fantastic 5-star review! 😍 Your support means a lot to us. We're continuously striving to enhance the GXS app and bring in new features for an even better experience. If you have any suggestions, please don't hesitate to share them; we'd love to hear your ideas! 💜",2023-07-25 20:56:33,2.7.1
160,42f02334-8f18-4762-995c-85b29c8d9ff1,sherrick Khoo,https://play-lh.googleusercontent.com/a/ACg8ocJZQh8kxbZNgZgNjUp_exfU7VoyQoLNONOHWm3gZ7a-_5Vq=mo,"Sign up failed without given a reason. Ask to see FAQ but click it doesn't link to it. Hello! I don't know where you guys are heading. If you don't want people to sign up, just cross out at the beginning, are you trying to gather personal data???!!!!!",1,4,2.7.1,2023-07-25 10:00:53,"Hi Sherrick! We're here to help. Please allow us to take a closer look at you. Drop us an email at help@gxs.com.sg with your contact info, device model, and a screenshot of your issue for our investigation. Thank you. 🙏",2023-07-25 10:36:06,2.7.1
161,8407d4d0-9253-4142-95d6-1f41160dee8c,Wei Ping Yuen,https://play-lh.googleusercontent.com/a/ACg8ocIG26TypEQk-cg7hfmlp7GMxwpWDQScBlBDZA3UzFc1RxApmw=mo,Scan QR feature failed big time! Parsed 16.2 as 16.02! Amatuer mistake. Did the developer of this feature attend more than a day of class in CS?!,1,2,2.7.1,2023-07-24 16:23:52,"We're sorry you feel that way, Ping Yuen. Fret not, we're always here to help. Do contact us at (+65) 3105 2055 or email us at help@gxs.com.sg. We'll work on it right away! 🙏",2023-07-24 17:15:43,2.7.1
162,6cee1f7c-bc77-4ea2-9ca0-ef2cabfc45fe,EleForced MLG,https://play-lh.googleusercontent.com/a/ACg8ocI3kjIe7HcBBnuJOvygfBLP3fJiS_XUAJRro9eL23NeHRcE8A=mo,"Everytime successfully signec up, after log in numerours time, it told me ""we have lost you in space"". Poor online banking",1,3,2.7.1,2023-07-24 08:01:24,"Hi there! We’re sorry to make you feel that way. Could you please get in touch with us at (+65) 3105 2055? Alternatively, you may also write to us at help@gxs.com.sg along with the screenshot of the error so that we can take a closer look into this. 🙏",2023-07-24 08:45:41,2.7.1
163,bff4113f-16a3-4fae-a985-240c564a7512,Felicia Lim,https://play-lh.googleusercontent.com/a/ACg8ocJC97N3XI_Pacz1PweFWXVUBR88MbOCGeK78pqMaBSLA_L7fg=mo,"Hi, is something wrong with the app? Am error message says ""Something went wrong"" when I tried to log in with the Passcode I set yesterday.",2,2,2.7.1,2023-07-23 23:24:58,"Thanks for reaching out, Felicia. Please allow us to sort this out for you. Drop us an email at help@gxs.com.sg with your contact info, device model, and a screenshot of your issue for our investigation. We'll be happy to help! 🙏",2023-07-24 08:46:48,2.7.1
164,71cacec7-b217-4a35-af4a-1e19544c03d7,Actavis SG,https://play-lh.googleusercontent.com/a/ACg8ocJuAEj6rioHYN8Z9t6YQ1zAra6KM3PAV7bwZk50mwAyxbWcVA=mo,App is snappy. Interface is simple and straightforward. Most importantly interest is attractive. Keep it up! By the way please add 'Save payee' feature.,5,4,2.7.1,2023-07-23 23:00:56,"We're thrilled to hear that our service has hit all the right notes! While we do not have that feature for now, rest assured that this is captured as part of our continuous improvement process. 💜",2023-07-24 08:34:32,2.7.1
165,adb2d897-cb94-4add-a581-ab95dedd34c4,Samantha Tan,https://play-lh.googleusercontent.com/a/ACg8ocKR2BkqgkM0POmtatrHfnbLQLMaM2Ob-qdY2bWJTBOkp37MfQ=mo,Needs a feature to save payees,3,2,2.7.1,2023-07-23 15:50:59,"Hey Samantha, thank you for your feedback. We are progressively rolling out new products and adding more features to our app to make your experience better.🙏💜",2023-07-23 16:30:27,2.7.1
166,272dc671-a59a-4109-a5f7-5ef1f012b337,Radi Nordin,https://play-lh.googleusercontent.com/a-/ALV-UjW3MwtinaUSS2VLCI_5hsgAvr33r05nC7nNFJKB2MBpzL3w17Gp,Apps easy to use and easy transfer,5,1,2.7.1,2023-07-23 09:47:53,Hey Radi! Glad you find our app easy to use and thank you for your 5 stars review! 🙌💜,2023-07-23 10:18:18,2.7.1
167,f2e50745-f4ff-4330-8e9d-53ee781d91b1,Aaron Koo,https://play-lh.googleusercontent.com/a-/ALV-UjX_bWkKUC8c1f9wSGEil4wPiJnxEPY3x7jfSolvyAAiIqS61Z5m,Seamless registration. All done in less than 15 mins. Signed up and funds loaded. I guess they improved the app compared to the issues faced by other users earlier on.,5,2,2.7.1,2023-07-22 16:11:27,"Hey Aaron! Thanks for the awesome 5-star review! 😍 We're always working hard to improve the app and adding new features to make your experience better. Feel free to reach out to us if you have any suggestions, we'll be happy to hear them! 💜",2023-07-22 16:55:22,2.7.1
168,5efe0c7f-3642-4ed8-99c5-c699464141aa,Km Lim,https://play-lh.googleusercontent.com/a/ACg8ocJcgTuTVqa1E-fgINfxiD7YH3HW0XBEvnqcLJhg7TI_LJC91g=mo,"Hopeless app. If you can't auto startup singpass app, how to complete the registration!!!!",1,3,2.7.1,2023-07-22 13:52:49,Hi Km! Apologies for the GXS app trouble. We're here to help! Please contact us at (+65) 3105 2055 or email help@gxs.com.sg with your contact number and a screen recording of the issue. We'll investigate promptly and get back to you. Thanks!,2023-07-22 14:13:41,2.7.1
169,29d22d82-88ac-42f6-8f03-d908abbec1f5,Chris P,https://play-lh.googleusercontent.com/a-/ALV-UjXM86usiFfhHzKi3IYI46Q-1KZpZb9QVF5dvsT5WzMyURI-JnnU,"blank screen after they pull all my Singpass data. terrible digi bank, waste of time. taking my money to other banks. my phone is updated, latest OS, not jailbroken, all official and secure.",1,1,,2023-07-21 22:08:06,"Hi Chris, thank you for alerting us to this issue. Just to share, in order to keep your account safe, we are not able to provide access to GXS accounts on jailbroken devices. If that's not the case, please drop us an email at help@gxs.com.sg so we can help you further. Thank you! 🙏",2023-07-21 16:09:45,
170,90c9570d-ef97-4c54-b082-6e173e0e1183,Zwe Mahn Moe,https://play-lh.googleusercontent.com/a-/ALV-UjWHalXXry1BxJfSzNr5WRRzyoVDRS1LYlgDZiJQ-WmefPgxT2Q,Please put in option for adding Payee/beneficiary in the app. We should not be typing in bank account number everytime we make a transfer.,4,2,2.7.1,2023-07-21 17:26:37,"Hi Zwe, thanks for your four stars review. We appreciate your suggestion and have raised it to our relevant team. We are continuously working on adding more features to our app to make your experience better. Please keep using our app and keep your feedback coming. Have a great day! 🚀💜🙏😊",2023-07-21 18:23:34,2.7.1
171,0a823276-aaa9-4d59-af6b-1424df3f6bfa,Nor Azman,https://play-lh.googleusercontent.com/a-/ALV-UjUyDwymdVN4BlHd2LD8L-0E2n-IU1IZwYJe3rzKrWpQF8WUK717,I can't seem to register!!!!,1,1,2.7.1,2023-07-21 17:14:48,"Hi Nor Azman! Thanks for reaching out. Please allow us to sort this out for you. Drop us an email at help@gxs.com.sg with your contact info, device model, and a screenshot of your issue for our investigation. We'll be happy to help! 🙏",2023-07-21 18:28:50,2.7.1
172,6de1bb7e-416d-4bcb-87d6-3ecaff025a40,Liu Chung Yu,https://play-lh.googleusercontent.com/a/ACg8ocJtwImgjMaZ2VcsYQkhWs4nsalIDMiCjvLSreqpwgf4NIiaBQ=mo,"App got a lot of issues, forever logging in singpass when want to get an account",1,1,2.7.1,2023-07-21 10:51:06,"Hi there! Please allow us to make this right. Drop us an email at help@gxs.com.sg with your contact info, device model, and a screenshot of your issue for our investigation. We'll be happy to help! 🙏",2023-07-21 11:13:43,2.7.1
173,209b0d2b-7b77-4740-8090-83a18f267743,ASL 97,https://play-lh.googleusercontent.com/a/ACg8ocKuvXFLCx3jA7ox2qwsRBrJNWLqPkibNJnYclJT9HYAgTCokQ=mo,"Update 2023/07/20: saw the news about more slot being open but it still gives the same ""library tampering"" warning and force closed, no idea why, maybe it's because of developer mode is enable or whatever, but I am an app developer and no other bank apps complain about anything.",1,8,2.7.1,2023-07-20 21:57:05,"Hi there! We're here to help. Please allow us to take a closer look for you. Drop us an email to help@gxs.com.sg with your contact info, device model and a screenshot of your issue for our investigation. Thank you. 🙏",2023-07-20 22:13:02,2.7.1
174,703a9b0d-8299-4ec0-890d-5d435405c06c,TJ K,https://play-lh.googleusercontent.com/a/ACg8ocIZXGYx2vOCOs1up6dJShwW6hGXvBiTfYfvPmQRgi7kpR6hbw=mo,Nice,5,0,,2023-07-20 20:59:47,"Thanks for the awesome 5-star rating, TJ K! Keep using our app! 🌟",2023-07-20 21:09:27,
175,85a58e31-e3c6-4a90-a871-0c3f1593cc6c,Allen ong,https://play-lh.googleusercontent.com/a-/ALV-UjWDoqMmHXWF6KneWi1IprPBfFNKOLgj5_7P1hZG1VKl3wt2j7I9,Can't even open the app after downloaded it....try redownload it a few time also same,1,1,,2023-07-20 20:11:21,Hi Allen! We are sorry for this experience. We'd love to help sort this out for you. Please drop us an email with your device model and screen recording of the issue at help@gxs.com.sg or contact us at our 24x7 hotline at (+65) 3105 2055 and we'll be happy to help! 🙏,2023-07-20 20:51:24,
176,8512cf55-b143-4e70-9bdc-187128e405ed,LittleKlas AS,https://play-lh.googleusercontent.com/a-/ALV-UjXbDuS02HoajrO5V5U6w_kBRF2iiSiDxLoQgNmCP0b0VW_iH5sO,I can't sign up at all!!!! It just go blank after I click up with singpass,1,2,2.7.1,2023-07-20 19:10:00,"Hi LittleKlas AS , this is not the experience we would like you to have and we're eager to sort this out for you. 💪 Please drop us an email at help@gxs.com.sg with your contact info, device model and a screen recording of your issue so we can take a closer look into this. Thank you. 🙏",2023-07-08 08:50:16,2.7.1
177,dc39e854-1f58-46a6-accb-8cdac83291ff,SC Yeo,https://play-lh.googleusercontent.com/a/ACg8ocLoPm4mYrKoG0UP-gC7UX6uIEkiGGr-cx-9utp-gZmYw35HHVvf=mo,Unable to sign up using singpass after multiple times.,1,1,2.7.1,2023-07-20 17:26:07,"We're here to help you out, Sing Chen Yeo! Feel free to reach us through our 24x7 hotline at (+65) 3105 2055 or simply drop us an email at help@gxs.com.sg. Don't forget to include your contact number, full name, and a screen recording of the issue. This way, we can jump right into investigating the matter and get back to you ASAP.🚀",2023-07-20 18:55:16,2.7.1
178,a5604e2c-a6e9-4d38-8b02-14848df76473,Bernard Ong,https://play-lh.googleusercontent.com/a/ACg8ocIDU1tpgBSMwa2vGEx1gJYabfZfMCie1qLVh5kz3d6ZFko5Gw=mo,Waste time download. Keep repeat to login my Singpass,1,0,2.7.1,2023-07-20 16:42:30,"
Hi Bernard! Please attempt a device restart to check if the issue resolves. If not, feel free to contact us via our 24/7 hotline at (+65) 3105 2055 or send an email to help@gxs.com.sg with your contact number, full name, and a screen recording of the problem to help us investigate the matter promptly. We'll get back to you ASAP with a solution.",2023-07-20 17:24:37,2.7.1
179,866c029c-b45e-43fa-9e87-bc86d8561273,Gautam Anand,https://play-lh.googleusercontent.com/a-/ALV-UjWc_TNGOfnLTrwGn0E5vYHF4mykhxhYyWyy8FDIQbMQXrRQCHas,"Doesn't work after login page, freezea",1,3,2.7.1,2023-07-20 15:11:00,"Hi Gautam! Could you try to restart your device and see if it works? Otherwise, please reach us through our 24x7 hotline at (+65) 3105 2055 or drop us an email at help@gxs.com.sg. Just make sure to include your contact number, full name, and a screen recording of the issue. This way, we can dig into the matter and get back to you ASAP.",2023-07-20 15:56:30,2.7.1
180,8991ff32-99fd-4eea-b57e-9ff9cc78534b,Eric Lim,https://play-lh.googleusercontent.com/a/ACg8ocJr3qEoA-j2xrISG4w3Jo0zHW_VK2iIHh-F6Hgg36bS7fJIig=mo,"Tried to sign up using singpass. After approve and redirect to the app, it still keep asking me to sign up.. useless app",1,5,2.7.1,2023-07-20 13:19:04,"Hey Eric! We'd love to assist you further. Please feel free to get in touch with us through our 24x7 hotline at (+65) 3105 2055 or drop us an email at help@gxs.com.sg with your contact number, full name and screen recording of the issue so that we can investigate the matter and reach out to you promptly. 🙏",2023-07-20 14:15:41,2.7.1
181,4f076e58-df9e-4056-b7fa-f60f6b3fb516,Adrian Han,https://play-lh.googleusercontent.com/a/ACg8ocKhKTv12oLdEja15i6KQcFgN7hlvaRNOHuRIbxjfyIV3ghvNg=mo,Over lapping wording. Pull down refresh need to tweak more does not feel smooth it all. Opening of account does not work if you are connected to WiFi.,2,6,2.7.1,2023-07-20 09:45:30,"Hey Adrian , we apologise for this experience. We'd love to help sort this out for you. Please drop us an email with your device model and screenshots at help@gxs.com.sg or contact us at our 24x7 hotline at (+65) 3105 2055 and we'll be happy to help! 🙏",2023-07-20 10:36:31,2.7.1
182,8612b254-dedc-4dfa-9a65-b8e096923631,Alvin Guo,https://play-lh.googleusercontent.com/a/ACg8ocKuzKKHcdt9A3mC3enlQB9gH2C_tzvwhJR2-01expBMloq1sw=mo,Great App Easy to use,5,0,2.7.1,2023-07-20 07:47:18,Hi Alvin! Thank you for your kind words! We're glad that you enjoyed using our app. Do share the love with your friends as well. 💜,2023-07-20 10:53:45,2.7.1
183,05a3854b-3660-4763-9161-95033d79fbe6,athornz,https://play-lh.googleusercontent.com/a-/ALV-UjU0Y9yV78Rwp9ij2u0ub2zXyvYs0nFbfRquJD8t2sDn09YbWrBK,Cant launch. Stalled at invisible layer. Then receive crashed notification.,1,4,2.7.1,2023-07-19 22:51:37,"Hey Athornz, we understand how you feel and we’re eager to make things right for you. Please drop us an email at help@gxs.com.sg with your OS version and a screen recording of your issue so we can look into it right away. We appreciate your patience and understanding. 😊",2023-07-19 23:16:27,2.7.1
184,cd20c590-f5ba-4790-a8ba-62ebf3e41497,Dylan,https://play-lh.googleusercontent.com/a-/ALV-UjV1TY202N3GBe9jq7DskeL3PZGfE3VtHvjVWUQdpZ3hfJVvEdHc,"Received email notifying savings account is available to sign up, but when i tried to sign up, i got rejected immediately. No reason was given when rejected, only show faq which does not answer my question. Even after reaching out to the support email, no specific reason was given. I was simply told not eligible. An alternative savings account I suggest would be OCBC 360, which also offer high interest rate with terms and conditions.",1,19,2.7.1,2023-07-19 21:48:32,"Hey Dylan, we apologise for the difficulties you experienced. We'd love to help you. Please drop us an email with your at help@gxs.com.sg or contact us at our 24x7 hotline at (+65) 3105 2055 and we'll be happy to help! 🙏",2023-07-19 17:17:28,2.7.1
185,895fe612-b42d-4d07-88a8-0bca0c1586ae,Tsayyou Chia,https://play-lh.googleusercontent.com/a/ACg8ocIXcQKJlhch3b6zCy2OE86XfZUn2LvgOuiCliu5SYo5pF0OUQ=mo,"Terrible experience. Took 4 attempts to finally set up account. Previous 3x received error msg ""couldn't approve your account at this time"". When the account was finally set up a few hours later, the app crashed. Have restarted the phone, uninstalled and reinstalled the app. I'm still stuck at the first page after logging in, which seemed to have a popped up msg/ad but not loading. Then the error msg of ""app is not responding"" appeared and prompted me to close the app.",1,75,2.7.1,2023-07-19 20:15:44,"Thank you for bringing this to our attention. We are aware of this and are working hard to resolve this issue. We are sorry for the inconvenience caused and eager to make things right for you. 🙏 For us to take a closer look at it, please reach out to us directly via our in-app live chat or drop us an email at help@gxs.com.sg.",2023-07-19 21:49:02,2.7.1
186,56724cd9-277f-436f-a286-98e771d7456c,John Smith,https://play-lh.googleusercontent.com/a/ACg8ocIiapwurmPJdIPyp_252XopuwqFdPsB3ahfHepk0SLXrCHpsg=mo,"No web interface, forced to use the app",1,1,2.7.1,2023-07-19 20:04:43,"We appreciate your valuable feedback, John. 💜 Although we currently only offer our services through our app, fear not! Our app is designed to provide you with a seamless and convenient experience, ensuring you can access our services on the go. 🚀",2023-07-19 21:57:20,2.7.1
187,dbd34460-4a27-4b55-b9e0-f50b63a9f6bc,Ming Quan Chua,https://play-lh.googleusercontent.com/a/ACg8ocIBoVoZsLdPPJ-iCPZElpuBRjZHWAY2MyPJJuQ-OCfQJ43I=mo,Easy to register and deposit. Clean UI interface.,5,1,2.7.1,2023-07-19 19:57:51,We're thrilled to hear that our service has hit all the right notes. We'll let you in on a little secret: our team does a happy dance every time we receive feedback like yours. You've definitely put some pep in our step! 🤩,2023-07-19 20:43:45,2.7.1
188,0449e504-a606-4da4-b4b2-25412b92786d,Peng Seng Lin,https://play-lh.googleusercontent.com/a/ACg8ocKsLhbsWNweG9v3C_NzTr_r2C2VFvj86ibllme7LBNHaB_RnA=mo,You app downloading alway show technical priblem why??,5,0,2.7.1,2023-07-19 17:35:11,"Oh no! Sorry to hear this, Peng Seng! Could you please drop us an email at help@gxs.com.sg with your contact info, OS version and a screen recording of your issue so that we can look into it? Do allow us to try and make things right for you. 🙏",2023-07-19 18:51:47,2.7.1
189,c94cd9fd-66c9-4435-9dbb-8bcf0c02574e,Kelvin Heng,https://play-lh.googleusercontent.com/a/ACg8ocLScWvSF99woYn1USDD3hvZy7rAePQxwtqk6CQrrteRKyh3Qg=mo,After setting up the account today. Login to GxS screen become unresponsive. Phone Samsung S22 ultra.,1,2,2.7.1,2023-07-19 14:56:20,"Hi Kelvin, we are sorry for this experience. We’re eager to make things right. Kindly drop us an email at help@gxs.com.sg with your contact info, OS version and a screen recording of your issue so we can look into it. 🙏",2023-07-19 15:44:38,2.7.1
190,55f8a692-ec82-43a3-9cbe-9c1596b8aaec,Jerry Chan,https://play-lh.googleusercontent.com/a/ACg8ocK39f3eoSu9j3Rtl4nZXME8YeGm0fsP78fZvp6SGvXOOe1TcA=mo,Crash upon login into a newly created account. Reinstall and still the same. I'm on Android 13 phone.,1,3,2.7.1,2023-07-19 14:01:14,"Hey Jerry, that's not the experience we want you to have. Please drop us an email with your contact details and a video recording/screenshot at help@gxs.com.sg, and we'll get to work on this! 🙏",2023-07-19 17:10:46,2.7.1
191,877a885e-802d-4cdd-9990-cc418798a519,S K,https://play-lh.googleusercontent.com/a/ACg8ocLBBf1i-kI9g_fISsztVyL5rGv7iCr4es7LHeuQfk8ZZCl9rLMY=mo,Terrible implementation of Singpass. Sign up keeps redirecting to Singpass,1,4,2.7.1,2023-07-19 13:16:09,"Hey S K, this is not the experience we want you to have. Do update to the latest version of the GXS app for the best experience possible. If the app is still misbehaving, drop us an email with your contact details and a video recording/screenshot at help@gxs.com.sg, and we'll take a closer look! 🙏",2023-07-19 15:37:27,2.7.1
192,642559aa-7d30-4e97-963d-eb5fca35ba51,Ummageswary Bala,https://play-lh.googleusercontent.com/a/ACg8ocLRXZyh27CwOEHmn2iF1ZfLgTN9AmpATfKFSE9sumQ92P8Mrw=mo,"What is the criteria to approve the loan? Each time my hubby and I tried to apply loan multiple time, it get rejected. I wonder how much do we need to earn every month to get the loan approved!! If you have some rules and criteria then state it out so people won't waste time applying.",1,1,,2023-07-19 08:20:04,"Hi Ummageswary, thanks for reaching out. You can apply for a GXS FlexiLoan if you are aged between 21 and 65 years old, a Singapore Citizen or Singapore PR and with a minimum annual income of S$20,000. We're sorry that we couldn't offer you a GXS FlexiLoan at this point in time. You may wish to reapply for the FlexiLoan after 30 days. 🙏",2023-07-19 09:15:27,
193,2d28f39a-db6e-4ce1-8f77-686cc1f7ac56,Zzz Xxx,https://play-lh.googleusercontent.com/a/ACg8ocLcxPKT-GWrU_13-zoVNKFdbe-OQGsDQV8669y-mU5tY6xHtQ=mo,Worst apps everything also no resolve well,1,0,2.6.1,2023-07-17 21:27:25,"We're sorry for the hassle you've encountered. While we'd love to swoop in and fix everything right away, it seems like we need a closer look at the mischievous error you're facing. Please drop us an email at help@gxs.com.sg with your contact info, device model, and a screen recording of your issue so we can take a closer look into this, pronto! 🙏",2023-07-17 21:59:08,2.6.1
194,3665afd7-8d1e-4b38-a840-d373902ee131,Wan Shah,https://play-lh.googleusercontent.com/a-/ALV-UjXss6BAhOGomq03N-TgoouuAIWbsQFl9kFZh9aGMCgwdNX1ypw,Waste of time app!! Keep on crashing when want to register. ZERO stars !!!,1,0,,2023-07-15 10:18:08,"Hi Wan Shah. We are sorry for this experience. 🙏 Do update to the latest version of the GXS app to ensure the best user experience possible. If the issue still persists, drop us an email at help@gxs.com.sg with your contact info, device model, and a screen recording of your issue. We'll get on top of this right away and sort it out! 💜",2023-07-15 10:35:38,
195,b9b4ff32-5433-4744-a624-e281496a9494,Tegindarjeet Singh,https://play-lh.googleusercontent.com/a-/ALV-UjUyW1Akx7XKtguPI6GgWEU6UqAlN01ajkPjPrKCliZL16GJ-Xfw,How to cancel or delete all my personal detail submit on GXS app thru Singpass?,3,3,2.6.1,2023-07-14 14:44:30,Hi Tegindarjeet. We’re unable to delete your personal data from our records at this time due to legal requirements which continue to apply even after you have closed your GXS Savings Account with us. Rest assured that retention of all customers’ personal data complies with applicable laws. You may refer to our Data Privacy Policy. Thank you🙏,2023-07-14 15:21:32,2.6.1
196,12c1399d-b299-4e51-ae0c-fe9ea08fb843,Wendy Jap,https://play-lh.googleusercontent.com/a-/ALV-UjUDEWlx-DL4u3N8oNVDjzFaSp1yDi-5IZT8S4-ca_NZEHNDHg0K,"Sleek, simple to use.",5,0,2.6.1,2023-07-11 22:59:38,We're glad you like it! 😉 We're determined to make banking simpler and your testimony definitely motivates us to achieve greater heights. Thank you so much for your 5-star review! 💜,2023-07-11 23:35:14,2.6.1
197,2d788747-ca7e-4e91-8128-05e2e9df581d,Dan Lew,https://play-lh.googleusercontent.com/a/ACg8ocKdfb6La31fWA7tYCyoUiXpuPfzhxNjdPfn8RYoqxIXXcE6bQ=mo,"After signed up and asked for my info,straight away got rejected!",1,1,,2023-07-11 19:03:58,"Hi Dan, thanks for reaching out. If you are referring to our GXS FlexiLoan, please be assured that
all applications go through an evaluation process which is aligned with our internal requirements. This process includes an assessment of your credit profile and eligibility. You may wish to re-apply for the FlexiLoan after 30 days.🙏",2023-07-11 19:24:45,
198,2eec650f-275a-491f-86d3-44fe101ef8c9,Eric See,https://play-lh.googleusercontent.com/a/ACg8ocKmAIvM0dXT-TT5FN-V__7dr29UGQoOFRVFqYWcQFN4_lbypA=mo,Have been downloading this app for past few days. After download it kept showing me oops unexpected errors......,1,1,,2023-07-11 00:42:56,"Hi Eric, we apologise for the inconvenience you faced.  We'd love to help, but we recommend sending an email to help@gxs.com.sg with a full screenshot of the error you are facing when you tried to download so that we can take a closer look. 👀 This will help us understand the situation better and provide you with the best assistance. Thank you. 🙏",2023-07-11 01:53:07,
