,replyContent,score,content,thumbsUpCount,date,sentiment,keywords,generatedReply
270,"Hey there! We currently use Singpass to extract information so that applications are a breeze.



So we’d recommend our customers to ensure that their personal information is accurate and up to date by accessing their Singpass MyInfo. Should there be any changes, you may do so via the Singpass app. Hope this clarifies! 🙏",2,"Information extracted from SingPass is incorrect. : Income extracted from SingPass is incorrect.
Information in SingPass is correct
Which means the process of extracting information needs to be updated.",0,2023-08-14 04:56:05,NEGATIVE,singpass incorrect," Hi T. T,We appreciate your feedback. Please provide us your contact information (as well as its phone number) and we'll be happy to help out. Our bank will be happy to help out with any enquiries at the earliest possible opportunity. Thanks for your understanding and keep an eye out for our next update! 💜🚀
Thanks for taking the time to sign up for SingPass today - we're grateful for the opportunity :) 🙏 We'd like to hear from you, and look forward to your feedback! 💜🚀 💜⚡️ Please leave a review with a photo, or write an email at the top of your review (as well as #singpass), and we'll be happy to hear from you! 💜⚡️ Happy New Year! #singpass 💜🚀 💜�"
271,"
Thank you for your thoughts and were sorry for the wait, Jyotkumar 🙏 At the moment, were sending out invites in phases so that our users can have the best experience possible with us. We will reach out when we are ready for you so stay tuned to your email inbox for updates! ",1,Not even able to try this app : This should be removed from App Store. A bank that is not even able to accept a customer sign up. What a joke from Grab and  Singtel.,0,2023-01-24 15:24:38,NEGATIVE,app store, I'm sorry I can't read this. Grew up with this as my family has been experiencing these issues with our bank accounts. The only solution is to ask them to find an alternative service. My name is Kevin & I am just here to offer you an alternative through our social media channels. 🙏🔥 Stay tuned 🙏🔥💯💅 🙏🔙 🎉🔙 👊 💈🙏💗💗 💘 💛🙏💙 🚄🙏💗💚🙏🙏💗❤️�
272,Were thrilled to hear that our app has hit all the right notes! 🎉 Were glad that you love our GXS FlexiLoan features too! 💜,5,Good app good bank : Loan disbursement was immediate. App is simple to use. Repayments just as easy.,0,2023-11-02 13:47:28,POSITIVE,use repayments," Hi Viti. We're delighted to hear that you're interested in our app so we're constantly learning, so please consider sharing your experience on our social media channels with us via twitter, like /follow /follow us on instagram, or through our official channels. Thanks for your interest and help! 🙏🏻🏻👙🏻🏻🏻🙏🏻💜🚀�"
273,"Hey there! We are happy that you like our app! Your review made our day, and we are definitely striving to improve our products to serve you better! 🚀💜",5,User friendly : Best and fast loan approval,0,2023-10-08 10:35:35,POSITIVE,loan approval," Hi Andy, I'm currently facing delays on our $50,000 loan, which would be perfect for you. We're working hard to assist you right away! Please call our Customer Care Unit at (866) 961-5777 and we'll review your bill"
274,"Hi there! We’re sorry to make you feel that way, Wu Ming. Could you please get in touch with us at  (+65) 3105 2055? Alternatively, you may also write in to our email at help@gxs.com.sg with your contact details, so that we can take a closer look into this. 🙏 ",1,"Disappointed Apps : Extremely disappointed after downloading the app, waited and waited for it to open and still told to wait and wait and wait and wait and wait……………..no ends!!!!!👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎",0,2023-07-21 23:56:46,NEGATIVE,disappointed apps," Hello, My name's Alex and I'm an experienced app developer. App Store is a great location for us because they have a plethora of reviews for us. For example: Review: The app is open in 3 settings, which means we can't understand anything. We're stuck with a simple message that says ""Please login below to login and select the app from which to download."" We're waiting 3 hours for our email confirmation. Our review was submitted. We're so sorry for the inconveniences and delays. 🤏 We can't thank you enough for this app. 🤏 We're sorry for the inconvenience, and hope you'll continue to use our app and review our app. ☺️ We're sorry"
275,Were sorry to hear about your experience while trying to access the GXS app. 🙏 We understand the importance of this matter and are committed to make things right for you. Please drop us an email at help@gxs.com.sg or give us a ring at (+65) 3105 2055. Were here to help! 💜,1,"Glitch? : I cannot open the app at all, even after updates it keeps telling something went wrong.",0,2023-11-15 11:32:12,NEGATIVE,glitch open, Hey Gapps everyone. We're always looking for ways to improve the experience. We're committed to making our app more useful. Thanks for your continued support! ❤️ 💥 We're constantly working hard with you on our ongoing efforts to enhance our app experience. ### Reply: Thank you for your continued support and understanding! 💯 We are excited to be working hard on bringing you the best possible app experience. Thanks for your patience and understanding! �
276,Hi there! We’re sorry to make you feel that way! 🙏We appreciate your valuable feedback and rest assured that it is an essential part of our continuous improvement process. 💜🚀,1,gloomy UI and poor interest rate : increase so much just to make us open account then now int rate worst than t bills. UI also so dark. not much use case except earn risk free rate. grab is expensive,0,2023-09-19 01:56:43,NEGATIVE,ui poor," Please rate your app! We would love to hear from you and let us know what we should improve in the future. We have a team here at WeTransfer to help you improve the experience for you. You can now reach out via our contact us system at (+65) 2040 2465 or email us at support@wetransfer.com.sg

ABOUT ITunes! iOS & Android App for Switching to One-Step Financial Services & Banking

ABOUT ITunes!

Tap on the image below and you'll be redirected to our App for Switching to One-Step Financial Services & Banking. Tap on the screen until you have a fully charged plan. Our app offers: A mobile savings & deposit option to set up savings through your bank. With our innovative mobile apps that open up easy access to savings & personalised offers that let"
277,"Hey there! Sorry to hear this. This is definitely not the experience that we’d want you to have. Could you please get in touch with us via Live Chat or call, at (+65) 3105 2055, so that we can assist you further? We’d be happy to make things right for you! 🙏",1,Horrible app! DO NOT USE! : DO NOT USE THIS APP!!!! So frustrating on this app. 3 times I tried to move a small portion of money out of my pocket. 3 times the pocket becomes $0 straight away and I can’t move/transfer my money out!!!!!!!!!!!!!,0,2023-09-25 13:13:58,NEGATIVE,horrible app, Hi Sean! Can you help me? 🙏💜 Thank you for your interest 🤁! 🙏💜❤️💜🩏🚀👏❤️🙏🙏🤔! 💜🔙☚️🚀👏❤️
278,"Were sorry to hear that your account application experience didnt go as expected. You should have received an email or in-app push notification about the outcome. If you need further clarification or assistance on this matter, please reach out to us at (+65) 3105 2055, we’re here 24/7! 💜",1,Unreliable & Untrustworthy : Gave an application to open account but the bank decided to cancel opening new accounts and the “bank” didnt even bother to inform clients! May be its a gods sign to save my money.,0,2023-07-27 17:29:44,NEGATIVE,account bank," Hi Michael!! I will make a reply to my question within a week so i know what you mean. Glad you are interested. 🙏🙏🏻 Thanks for your quick response. 💜 So i'm happy to hear from you 🙏🏻. 🙏🏉 Hey, can i talk to you about your experience working for GXS? 🤀 🝛 Would you be happy to look for a new position 🤀 🝞? 📜 💜💜🍒 Hi, let's see if a few of our members are experiencing any problems when opening an account 🙏🏻 on GXS. 🙏🏻 🆅 This app offers some help to GXS account holders that may have some issues or have a need for help. Please"
279,"Thats a good suggestion, AribNasikur ! Currently, we do not have such a sign in option for our app yet. We have forwarded your thoughts to the team as feedback for further consideration. 🙏 Thank you for your support! 💜",4,quick fix : could you add a way to sign in using singpass password instead of only having to use the app?,0,2023-02-11 06:45:17,POSITIVE,singpass password," I'll pass along your feedback. Stay tuned! 🙂

Purchased this product at your location. Review: Could you please try the new app? 🙏🏈 💜 Thank you so much for our generous assistance! 🙏🏈

Purchased this at your location. Review: It seems like there is a problem with an app that doesn't understand how to use a PIN. 🙏🏈 💜 We hope"
280,"Hey Andreani369, this is not the experience we want you to have. Please drop us an email with your contact details and a video recording/screenshot of what you are facing at help@gxs.com.sg, and we would be more than happy to look into this. Thank you! ",1,"Unusable App : App keeps giving me “something went wrong” and “it’s not you, it’s us” notification whenever I attempt to log-in. Totally unusually at this time of writing.",0,2023-05-02 10:56:52,NEGATIVE,unusable app," Hi Mike! You're absolutely right about this, but for most users we're not thrilled with our UI. Unfortunately, we feel this app's focus on helping us reach the user base is unfair. We feel that we're constantly expanding the feature support and improvements for our customers with all our best efforts, and we're looking forward to taking the feedback you've been offering our team. In the spirit of your feedback, we're continuously evaluating the features for you. Stay tuned! 🙏💜 🚀 Please take your time and get to know us better: https://gosu.ppy.sh/communities/b0c4f9a4b4c9"
281,"Hi Roundi07, we are delighted that you are happy with our features. Thank you for your appreciation and support!",5,Good product provided : Gxs provide good interest for their pocket savings.,0,2023-12-06 03:56:06,POSITIVE,gxs provide," Hi @gxs, our interest rate is currently 4.6%, for comparison. We're on the lookout for our lowest rate of 5 to 5%, as well as 3.5% per month for the month's last quarter. Please note that all of your inquiries will be answered by the bank within a 24-hour period. Thank you in advance for your continued support!! 🙏�"
282,,1,"Best UI/UX?!?!? Come on… : Not prepared? Then don’t launch. See your direct competitor got a pure breeze of experience. Onboarding was swift and fast. Just think the reviews here are just made by the staff lol, focusing on UI/UX what a joke. Best UI/UX where others cannot experience YET.",0,2022-10-09 03:24:14,NEGATIVE,experience onboarding, Hi my name is Kimya! Today's post is for a personal email. Please share your thoughts below! It's very important to share your thoughts about our experience and what a nice little tip you can give to our team members to get a feel for the process. 🙏🆜️🙏💜 We can't wait for you to have a happy 5th of July 🙂 🙜️ 💜🏻 We wish you the best of luck! 👏🙏💜🏽 Reply: Hi all 💜💜. Please help us reach out to you with such a positive feedback. We love to hear from you. 🙏🇍🙏🌜 🌜🇐💛 💜🅕 🐼💜🙏🇏🙏 💜🀩 🐱 🌜💛 We ❤️ appreciate your patience 💙🏻 We think you like our app 👍 🎇💞🙏🌜 👈�
283,"Hi there! We really appreciate your interest in our GXS Savings Account! We’re working hard to roll out new slots as fast as we can to make banking better for you. Be sure to register your interest via our app if you have yet to do so. Invitations will be sent to eligible individuals when new slots open up and we hope to serve you as soon as we can! 💜😊 ",1,Open bank account one year? : Apply one year ago..say when slots open up will let me know ..efficient bank sureee,0,2024-03-15 17:03:19,NEGATIVE,open bank," We are glad to hear that you feel this way and want to know more about our services. Please feel free to contact us at (+65) 3105 2055, send an e-mail to hello@nytimes.com or leave a response in the comments! :) Thanks! 🙏💙 🔥💩 🚀💜💞🙏🏻🙏💀💏💛🙏🏽💝"
284,"Hi princesstazsdff. Thank you for your feedback. Were continuously working hard on improving our product offerings and also adding more features to our app to make your experience better. Please get in touch with us via email at help@gxs.com.sg or call at (+65) 3105 2055. We’d be happy to hear your feedback and make things right for you! 🙏
",1,"Fake 5* : When you asked your staff to write a 5* review, don’t just get them to write great app, easy to use or hurray. Write how did the app help you, how you benefit from the app and why the app is soooo good?",0,2024-01-18 08:45:46,NEGATIVE,app app," Hi David, We've sent you an update from our bank help service that we're very happy to receive. If you have any queries or feedback for us, do not hesitate to contact us at help@gxs.com.sg.


Have a good day! 🙏🚁💖💔🙏🏽 🚊🚄 💕💊🚀 👎🙏 💗 🙏🏄 💕🌯 You're welcome to share this review with all your bank friends 🙏🏌. 🙏🏅🏙 This app really helps!🙏 We can't wait to hear from you! 🎆🏇💜

Please enable JavaScript to view the comments powered by"
285,"Thrilled to hear that youve been enjoying our app, Joshua! We are constantly working on new and exciting features, and we cant wait for you to try them out in the future. Feel free to reach out to our support hotline, available 24/7 if you face any issues. 🙌",5,"Lovely. : Love the modern design, user experience was great as well.",0,2022-12-14 09:36:34,POSITIVE,modern design," Hi John, Our apologies for our error. We love to hear from you. Would you be willing to try the new feature in the future? Send us an email at help@gxs.com.sg with the details and release roadmap.

Tip: We'd love to hear from you as soon as possible, so please contact us at help@"
286,"We greatly appreciate your feedback and look forward to continuously improving our GXS app. While we may not have all the details to share just yet, rest assured that great things are in the works! 💜",1,"Disappointed only for Singaporean : Pls improve your good service for any person who are really need it,hope the app can improve soon",0,2023-07-22 08:18:56,NEGATIVE,disappointed singaporean," Hi! Hello and welcome to GXS and welcome to our newest app. We love our customers and, like our fellow GXS customers, we want to help with any need of your application. So, in the interest of better service and better experience for everyone in our network, we've made our app available to you for free! Please download and install the GXS app with our GXS app store for easier transfer. Or download the GXS app. Download GXS from our website: http://gxs.com.sg/apps.html ### Reply: Hi all!"
287,"Thanks so much for the awesome 5-star review! Were stoked that you found our app efficient. It really means a lot to us! Well keep working hard to make sure your experience with us is top-notch. If you ever need anything or have any cool ideas, just give us a shout. Happy banking with GXS! 😊🎉",5,Great service : Efficient,0,2023-07-18 19:22:58,POSITIVE,service efficient, Hi John. Thanks for making the experience of using our app so much better. We hope you use our new banking app. 🙏 Reply: Hi John. Thanks for being here! We
288,"Hi Shannon! Thank you for the 5 stars review, it makes our day! 🤩",5,Excellent Interface : A whole new era of banking. Go GXS or go home! 💪🏼,0,2022-10-03 04:57:18,POSITIVE,banking gxs," Hi Ryan,Thank you!! Welcome to GXS! We love using our app and will be continually improving the app with you as we add more features, features and improvements. Please visit our Facebook page! Hangout at #gbxs on iphone or app. We always appreciate feedback so please send a report with"
289,"Hi raradonut, thank you for your 5 stars review. 💜We are thrilled to know that you like the app user interface. Have an awesome weekend!🤩",5,Love it : Great UI and user-friendly,0,2022-12-09 01:34:39,POSITIVE,great ui," Hi. Good job so far! I'm taking a break. Thank you for sending a lot of work! We want to hear from you in the comments! Leave a review here, stay tuned!"
290,"
Hey, so sorry to hear that! GXS FlexiLoan applications gotta go through this whole evaluation process to meet our internal requirements. Its a bummer, but unfortunately, we are unable to offer you a FlexiLoan account at this time.😞 If have any clarifications, you can drop us a call at our 24/7 hotline at 3105 2055. Well be happy to help!",1,Rubbish : Sent me texts and email to tell me I am selected for flexi loan . But non is approved . Said borrow from $200 and above but can’t even borrow $200 😂 rejected all of my friend and family members . So who can borrow ? Millionaire ?,0,2023-05-24 13:59:56,NEGATIVE,flexi loan," This has been bothering me even for the last few days. So, this must be done. Please send me a note that says where you are from on Foursquare and you'll be able to get your refund from your account in the future if you choose to apply to our account for our express terms of service. 🙏 https://t.co/9yXvXyCxQdC 🚀 — ⚀ ⚀ ⒪ ⚀ 🙏🏭🏜💩⚀️⚌️ ✔️🎯️🎝 ❤️💪 ☤️🍻 ☤️ 🔙‼️📗‼️💙🚀️🙏 💪🏜💩🚂💫‼️😅 ❤️🇴🍰. 👋"
291,"
Thanks for your positive feedback! Were delighted to hear that you find our loans fair and transparent. We strive to provide a user-friendly experience with reasonable interest rates. If you have any suggestions or further feedback, feel free to share!",5,"GXS : Fair and transparent loans.
Interest is not like the atypical bank that is out to profit and cripple the debtor.",0,2023-12-10 04:26:02,POSITIVE,transparent loans, Hi Dont try to open up or rebook loans before you take a cut on them. Please open up your own payment channels and make sure you only have 20% up front. 🙏 🙏. It's easier to earn money if you don't pay early and sometimes after all there are few spots to get out. 🚀💜 @davidefranco You're so awesome 💜! <3 You're definitely the best. 🙏🏵😊😆
292,"Hey there! Sorry to hear this. This is definitely not the experience that we’d want you to have. Could you please get in touch with us via Live Chat or call, at (+65) 3105 2055, so that we can assist you further? We’d be happy to make things right for you! 🙏",1,Pathetic and useless app : Keep creating account to write fake 5 star reviews when your app is so buggy and processing time is so slow. Worst banking app ever!,0,2023-11-10 15:26:02,NEGATIVE,banking app," Hi my girlfriend's review didn't go anywhere. Do send me a quick response. ### Reply: Hi my friends, I was wondering if there will be an update for your app so that we can get feedback from the bank if there is any issues with your app. To which your app could be offered help please let it know about the feedback you're having and our support department can check this issue and do a quick review. 💜 Thank you, 🙏🏏! 💜🎉💜💜🙏🏌 💜🏀 ❤️ 💜🏔😍😒 👋🌈❤️�"
293,"Were sorry to hear you feel that way.😔 Your feedback matters to us, and were constantly working on improvements. If you have any specific features in mind, let us know! Wed love to make our app better for you. Thanks for sharing your thoughts.🙏",1,"Waste of time : Useless, lacks features and does not provide any improvement from traditional banks available in Singapore",0,2023-07-27 05:20:02,NEGATIVE,traditional banks," So much for a simple review :) 🙏 Thank You #RxSEO 💕 💛 🙅 Thanks all for your support. If you have any feedback directly help us to improve the review so we can improve further by adding new features, or asking us anything. 💜 It really means the world to us guys 😎 😍😍😿🙏🟏🇮🙏🇴🙏😙🙏 :) We want you to help! 💜🏼🙏�"
294,"Were sorry to hear that you feel this way, NethT. We recognise that our customers use GXS for Grab and Singtel Dash transactions to earn 1.2x reward points from eligible transactions, so from 17 August 2023, were increasing the interest rates for our GXS Main Account from 0.08% to 2.38% p.a. and the Saving Pockets will be adjusted to 2.68% p.a. 🙏",1,"Lowered interest : Reduced interest from 3.48 to 2.68% in less than a month, kenna baited to start an account here. Have removed all my funds and closed my account.",0,2023-08-08 06:46:48,NEGATIVE,kenna baited, Hi there! We're glad to say you're now using FlipAccount. We understand your frustration and appreciate your patience as we work to address your concerns. We also accept your feedback through social media and we'll keep you updated if we have the right help in your area. Thanks in advance for your patience! 🙏
295,,5,"Thank you : THIS LITERALLY SAVED ME, i recommendation is high as the giant touches the sky",0,2023-11-25 12:17:15,POSITIVE,touches sky," Hi, thank you for your support. We look forward to working with you soon! 🙏 Happy new year - please review and share your experience with us on our social media outlets: @GXSW, @escapist, and on Instagram. 🙏 Your suggestions are always welcome, so please send your feedback to gxrx@gxs.com.sg with the subject line ""Review: Thanks for the"
296,"Hey there! If you’re encountering any issues while signing up, do reach out to us at help@gxs.com.sg or (+65) 3105 2055. We’d be happy to take a closer look into this for you and make things right. 🙏",1,No use : When I sign up can’t sign up always say oops something went wrong please try again,0,2023-11-23 09:53:53,NEGATIVE,use sign," Hi Sean! We're sorry that you experienced any delays or inconveniences during the journey. We'd love to hear from your feedback either through this form, through our dedicated support site or via email at help@cs.gxs.com with any further information you might need. We're always happy to take great screenshots and ask that you do our best to help us out. :) 🙏 Thank you! ❤ Our help"
297,Hi there! Thank you for your positive feedback!💜 Were happy to hear that you find our app easy to use. 🤩,5,Easy : Good to use,0,2024-01-01 09:24:31,POSITIVE,easy good, My last attempt at banking. Please find the support for us on our site - at this time we have no contact with us. Sorry for the inconvenience to you
298,"Thanks a million for your awesome review! Were thrilled to hear that you find our platform great and hassle-free. Weve put a lot of effort into making it easy to use, so its fantastic to know that youre having a smooth experience. 🙏💜",5,Fast approval flexi loan : Great plat form … easy to use and hassle free.,0,2023-06-05 10:21:00,POSITIVE,flexi loan," Hi guys, I am so happy with your feedback! Unfortunately, the Flexi is a small loan (S3) to repay a 10,000 yuan loan. The app does not track your exact amount. The amount due so far is 20.5 yuan ($2.49 USD). Since we can only know through our data, you suggest us a more accurate rate and"
299,"Hi there Yann85@. This is not the experience we would like you to have with our GXS app. Allow us the opportunity to make things right. Please drop us an email with your name, email address and share with us on how we can help you to help@gxs.com.sg. Thank you!🙏😊",3,Can’t login : Can’t login after applying?????????,0,2023-05-04 09:39:02,NEGATIVE,login applying, That is a concern. Is there any way to help with this? 🙏💜’️ Thank you 🙏💜 We cannot offer our help on behalf of this service anymore! 🙏🙏🏜�
300,"Whew! Happy to hear that we’re reliable - you can count on us for your banking needs. 😉 If you need any help or have any feedback, feel free to get in touch with us, aaezy2g!",5,good job on this company : reliable and quick response,0,2023-11-10 06:44:02,POSITIVE,company reliable," Thanks for your feedback, please review on the review page if you need help.</p> ### Reply: Hi David 🙏 We are still reviewing products from various channels: OTC, E-commerce, and other. You can reach our support line at 888-438-3500, drop us a"
301,"Weve gotta say, your app-solutely awesome review had our entire team doing a victory dance. 💜 We love the Saving Pockets feature too! 🎉",5,Attractive Interest Rates : Pockets are unique and useful,0,2023-07-20 13:20:09,POSITIVE,rates pockets, Thank you SS! I would appreciate a closer look before purchasing your account. Thank you. You have done a fantastic job on improving our app. Thanks for your understanding and understanding 🙏🙏💐🙏 🚀 👏🚀 🙏🚀💀 �
302,Hey there! So glad youre enjoying the saving pockets! Thank you for your five star review!🙏,5,Love the pockets : Good interest rate on pockets and great user experience.,0,2022-10-03 07:18:03,POSITIVE,pockets great, Hi everyone i love the awesome pockets! Love my account 👼💜🍵 Thanks for sharing 🙏🏻. Have a great month 🙏💜🏼🊆🔀🔊🙏🔁🙏🏻⚝️💜🏼🔁 and feel safe in
303,Hey there! Were glad to hear youre enjoying saving pockets feature! It made our day hearing the wonderful review! 😍,5,Awesome app! 🙌 : Love the savings pockets and daily interest!,0,2022-10-03 05:34:14,POSITIVE,awesome app," ""Hi Lolo, Thank you for your feedback. We're excited to help you out! We can't make any changes or add new features until you're here, so please wait! We're also happy to meet your feedback at 5 am Pacific Tuesday to answer any questions you may have regarding your savings account."" Thank you"
304,We appreciate your support. Were glad to have you with us too! 😁,5,That description tho : Did an intern write that script? Nice.,0,2022-12-28 14:59:22,POSITIVE,intern write," Hi Tom! So is this a bad feature in your app? We're sorry! 🙏 We're doing a closer look at this as part of a broader review, and we're glad you're enjoying your feedback! 🙏 Hi! 🤩 😅 We want to hear from you if there's any bugs you"
305,"Hi Ahmad Firdaus Bin Kasim, we are glad that the experience has been a delightful one for you. Thank you for your kind words and warm support.",5,Gxs Savings Account : Nice And Fast Bank,0,2023-12-06 08:35:24,POSITIVE,gxs savings," Well, thanks for your response and we appreciate it. Now that our customers are using the app and we're using our platform as our main source of revenue, we've started to see huge increases when your feedback helps shape our plans for future actions."
306,Hi there! Were inviting customers progressively to make sure that everything is well built for the best experience possible. Thanks for your patience! 🙏,1,Just not there!! : Best get back to the drawing board. Design thinking  forget about the  many “dumb” users out there including me.,0,2022-09-06 23:39:37,NEGATIVE,drawing board, Thanks for taking the time out to email us with tips on how to improve our review process! We are deeply sorry to hear this. We hope that this is useful for you! 🌪 Thank you for your feedback! 🚀 Happy new year! 🙏 Thank you for using Outlook. You can stay updated by following the app and adding us on Snapchat.
307,"Hi Shariff666, we would like to find out more about this. Please drop us an email at help@gxs.com.sg together with your mobile device and contact info so that we can look into this matter. Thank you!",1,"Can’t Access After Update : What if I urgently need access to my money? This is not the way to go.
🤬",0,2023-01-24 13:43:09,NEGATIVE,access update, Is there a solution that's less risky for us? 🤔 💜 Just get this app to the bank so the app will go into automatic unlock mode. 🙄 You're welcome 🙏🚀🏽 💜 🚀 🚪🏼🙍🏽🚃 🙏 🚌🚀🏼🚁 📜 �
308,"We would love to have you onboard, Chenny! 💜 Signing up with GXS is currently by invite only. Were opening up access progressively to make sure that everything is built well. Stay tuned to our website or social channels for the latest updates! 🙏
",1,App currently nothing more than a lead generator : Deleted the app. Sick of it serving no other purpose currently than being a lead generator.,0,2022-12-09 06:35:51,NEGATIVE,deleted app," Hey GXS! Have you read our guidelines? Are you reading our comments? If not, feel free to leave a response below. Tweet your feedback in the Comments section below.

· Reply: Hey guys, thank you for your interest in our banking app, GXS!!! 🙏🏔 We're sorry for the inconvenience! We're committed to reaching out to you soon, so please give us a call at (+65) 3105 2055 or fill out the form at help@gxs.com.sg and we'll get back to you with your questions regarding the app, app policies, or more to the meanwhile!"
309,"

Hey there! Were happy to know that our app is easy and fun to use! 💜",5,"App usage : Awesome, easy n fun to use! 😊",0,2022-09-22 02:01:38,POSITIVE,app usage," Hi there. We appreciate you for making this app. If you have any questions or concerns please go to our support hotline at (07) 3105 2055. We could do our best to reach out to you within 24 hours,"
310,"Hi JosephThia, thank you for alerting us on this issue. We are sorry about this experience. We have since resolved the App issue. We would like to assure you that the App is now working fine and we apologize for the inconvenience caused. You should be able to login the App and may need to go through SingPass to access it. Rest assured that there will not be any impact to your account. Once again, we thank you for your understanding and support. 🙏🙏🙏😊",1,"Access to funds blocked : Access to funds blocked, no transparency apart from it being a recognized technical issue, no ETA and no communications from Grab or Singtel.",0,2023-01-20 05:03:23,NEGATIVE,funds blocked," Hi, we are working hard to fix the issue, for now. Thank you for your understanding and patience. Keep up the great work! 🙏 🚀💜🙏💚 🤠🏜🎯 🙏💜🇺💗️ Thank you for your interest in helping us reach these critical feedbacks! 🙏🏜💜🏚🙏💚🙏💚 🤠🏜💜💚🙏💚🚀🙏💚🙏 — Deposit 💚 an Account 🏆 💚 https://t.co/T"
311,Happy to hear that you have been enjoying the banking experience on our app! It means a lot to us. It made our day! 🙌,5,"great app : app is really easy to navigate, user-friendly",0,2022-12-07 07:51:10,POSITIVE,great app, It can take a while to get to your screen :) Reply: Thanks for the review! Hope this helps you! 🙏!!! 🙏 🔙 🔚 💻 😃👻 🚌 ❤ 😊😍😍 ㅠ️😍�
312,"Oh no! Could you please share with us more details about the issue you’re facing by sending us your details and screenshot to help@gxs.com.sg, so that we can take a closer look into this? We’d like to make things right. 🙏",1,Unable to sign in : Unable to sign in to account,0,2023-07-24 09:21:23,NEGATIVE,unable sign, Please login to make sure all app and app updates arrive. Please enter the password that corresponds to the password that you used for your password and the app will get updated. Thank you very much! 🙏 💜💜☀🚀 💜
313,Hi Agilah07. Were happy to hear that youre finding value in our Savings Account that accrues daily interest. Every bit counts when it comes to saving money and were glad to be part of your financial journey! 💜😄,5,earn it everyday : save ur money and grow,0,2023-12-07 13:07:57,POSITIVE,earn everyday, Hi Michael! 🙏🏻 We're here to help you better prepare your digital currency and your business in the future. We're constantly improving our service and are pleased to reach out to you through our channels in the hope that you'll be
314,"Hi Cccc.S, thank you for your appreciation of the experience. We will strive to maintain and improve our features continually.",5,Nice App : Good to use,0,2023-12-06 04:22:42,POSITIVE,nice app," Hi Aaron, thank you for the help! The app had a few issues with your question that you may want to address immediately. Thanks! Our bank support team is always happy"
315,"Thats a good suggestion, Fancilivain! GXS continuously work on improving our app. We have forwarded your thoughts to the team as feedback for app feature enhancement. Thank you for your support! 😊",1,Can’t save a payee : Lack the basic function to save a payee,0,2023-08-07 13:41:20,NEGATIVE,save payee, Hi Jirud! Please take 2-3 minutes to review our review of our app. You should then reach out to us at help@gxs.com to discuss the issue as well as the availability of a support representative. ### Reply: Is this your app? Have you tried out the app
316,"Were sorry to hear that you feel this way. We recognise that our customers use GXS for Grab and Singtel Dash transactions to earn 1.2x reward points from eligible transactions, so we increased the interest rates for our GXS Main Account from 0.08% to 2.38% p.a. and the Saving Pockets adjusted to 2.68% p.a. 🙏",1,Why reduce interest rates after 3 weeks! : Does not make sense.,0,2023-09-21 13:04:04,NEGATIVE,reduce rates," Thank you for your help. Our team is happy to answer your feedback. We'll see you soon! 🙏 🍍

Hello! We're always looking to improve our apps, so our app team is always looking to improve our services too! We're always looking to improve our apps, so our app team is always"
317,"Hi there! 😓 Were sorry to hear about the issue you are facing and would love to assist you further. Could you please get in touch with us at (+65) 3105 2055? Alternatively, you may drop us an email at help@gxs.com.sg along with your mobile number and full name so that we can reach out to you and help you to take a closer look into this matter.  Our team is available 24/7. ",1,Unresponsive app : I cannot login since december not safe,0,2024-04-13 03:27:22,NEGATIVE,unresponsive app, Have a look at the settings.com settings at https://secure.gxs.com/help/gxs-login-to-login.html to make sure that we properly log in. ### Reply: Thank you! We are so sorry for this inconvenience and appreciate your patience! 🍏 Thank you for
318,Were sorry to make you feel this way. Please drop us a call at our 24/7 hotline at 3105 2055 and our team would be more than willing to hear you out. 🙏,1,"not open to everyone, only few can join gxs : useless app.  unable to join or open account,
app is not open to all in sg",0,2023-11-02 06:38:15,NEGATIVE,join gxs," Hey Michael, the welcome message is a good one! Please feel free to contact us via email at help@gxs.com with any queries so that we can take a look at it for you and add you to the team. ### Thanks for your interest in the app and we appreciate your continued time at GXP! 💜 Thank you! 🙏🙏 🚀💜💗"
319,Hey there! Thank you for your 5 stars review. 🤞 We are thrilled to know that you love our apps interface and were constantly working to make it even better! 💜,4,Good : Good app,0,2023-11-10 06:48:41,POSITIVE,good app," Hi Aaron, you see this review. Why is this so? You should check out our review thread or email us at help@gxs.com"
320,Hi MegaDumpling99! We are happy that you like our awesome app features! 🤩We strive to give our customers the best app experience.🚀Thank you very much for your 5 stars review! Your support and voice are very important to us. Keep using our app. 💜 ,5,GXS App review: : Great features! Love it!,0,2022-12-30 00:52:29,POSITIVE,gxs app," Hi Dore, I use your wallet! 🔙🏻 Please note: we know that you want to use GXS wallet to transfer funds 🙏 so please ensure you have our support to get in touch with us"
321,Hi Cody! Thank you for your feedback on the GXS app. We have forwarded your feedback to our team. Rest assured were continuously working hard to add more features to make your experience better. Feel free to reach out to us via email at help@gxs.com.sg or call at (+65) 3105 2055 if you have other suggestions. Thank you for your support! 🙏😊,3,Ok : Is this really an authentic app for GXS? Looks cheap.,0,2024-01-15 14:04:23,NEGATIVE,app gxs," Hi Zazzlez, We're really sorry to hear this news. We'd like to review our app and look into what is going on with the app in the future. Please help us solve this by sending screenshots or a question via support@gxs.com.sg. Please include your contact"
322,Hi Kiirrrsss! Were thrilled to know that you like our app. 🚀 Thank you for your 5-star rating review. 💜 ,5,aapps : Hassle free,0,2024-04-07 19:18:05,POSITIVE,aapps hassle," Hello, We've just updated our app with a new feature. Please enable the feature in Settings > Apps > Add to Settings > Share feature to avoid confusion."
